code_module,code_presentation,id_student,date_registration,date_unregistration
BBB,2014J,686752,-53,12
BBB,2014J,686762,-57,
BBB,2014J,686791,-35,
BBB,2014J,686822,-32,
BBB,2014J,686837,-60,
BBB,2014J,686938,-59,
BBB,2014J,686940,-59,
BBB,2014J,686953,-14,
BBB,2014J,686987,-39,
BBB,2014J,687004,-22,
BBB,2014J,687030,-32,47
BBB,2014J,687037,-50,
BBB,2014J,687060,-35,
BBB,2014J,687105,-14,53
BBB,2014J,687122,-59,
BBB,2014J,687154,-49,12
BBB,2014J,687157,-35,
BBB,2014J,687173,-37,
BBB,2014J,687185,-30,
BBB,2014J,687217,-36,230
BBB,2014J,687256,-4,19
BBB,2014J,687301,-38,
BBB,2014J,687326,-42,
BBB,2014J,687369,-58,12
BBB,2014J,687378,-59,
BBB,2014J,687379,-59,
BBB,2014J,687402,-59,
BBB,2014J,687404,-58,
BBB,2014J,687406,-58,
BBB,2014J,687421,-45,
BBB,2014J,687444,-48,12
BBB,2014J,687533,-53,
BBB,2014J,687566,-58,
BBB,2014J,687575,-58,
BBB,2014J,687578,-45,12
BBB,2014J,687683,-8,
BBB,2014J,687688,-38,
BBB,2014J,687769,-30,
BBB,2014J,687822,-39,53
BBB,2014J,687977,-57,12
BBB,2014J,687978,-51,12
BBB,2014J,688000,-51,-36
BBB,2014J,688011,-51,
BBB,2014J,688106,-30,133
BBB,2014J,688130,-49,
BBB,2014J,688135,-53,
BBB,2014J,688144,-37,167
BBB,2014J,688167,-25,
BBB,2014J,688208,-49,163
BBB,2014J,688263,-39,
BBB,2014J,688301,-52,
BBB,2014J,688376,-36,
BBB,2014J,688398,-35,
BBB,2014J,688513,-35,
BBB,2014J,688519,-53,
BBB,2014J,688522,-53,-51
BBB,2014J,688545,-14,-2
BBB,2014J,688599,-42,
BBB,2014J,688600,-51,
BBB,2014J,688638,-36,
BBB,2014J,688710,-45,4
BBB,2014J,688927,-52,12
BBB,2014J,688954,-14,
BBB,2014J,688997,-52,74
BBB,2014J,689069,-52,
BBB,2014J,689089,-11,
BBB,2014J,689094,-11,
BBB,2014J,689095,-11,
BBB,2014J,689097,-11,
BBB,2014J,689107,-4,
BBB,2014J,689112,-4,12
BBB,2014J,689113,-11,
BBB,2014J,689124,-5,
BBB,2014J,689129,-5,
BBB,2014J,689131,-30,
BBB,2014J,689132,12,
BBB,2014J,689139,-5,
BBB,2014J,689141,5,
BBB,2014J,689147,12,
BBB,2014J,689148,-5,
BBB,2014J,689157,5,
BBB,2014J,689173,-11,19
BBB,2014J,689178,-4,
BBB,2014J,689180,-4,-2
BBB,2014J,689185,12,
BBB,2014J,689187,-43,
BBB,2014J,689228,16,
BBB,2014J,689230,3,
BBB,2014J,689265,16,
BBB,2014J,689267,16,
BBB,2014J,689274,16,
BBB,2014J,689287,-51,
BBB,2014J,689298,-49,
BBB,2014J,689329,-45,
BBB,2014J,689333,-36,
BBB,2014J,689350,-51,-40
BBB,2014J,689397,-30,
BBB,2014J,689406,-50,
BBB,2014J,689478,-37,-32
BBB,2014J,689487,-50,
BBB,2014J,689493,-43,153
BBB,2014J,689563,-38,
BBB,2014J,689628,-51,-12
BBB,2014J,689662,-51,
BBB,2014J,689665,-51,
BBB,2014J,689727,-43,
BBB,2014J,689768,-42,
BBB,2014J,689775,-30,
BBB,2014J,689778,-49,2
BBB,2014J,689808,-50,66
BBB,2014J,689828,-30,
BBB,2014J,689896,-50,129
BBB,2014J,689925,-30,150
BBB,2014J,689936,-23,
BBB,2014J,689952,-45,-10
BBB,2014J,689975,-5,
BBB,2014J,690003,-11,
BBB,2014J,690089,17,
BBB,2014J,690102,17,
BBB,2014J,690116,16,
BBB,2014J,690211,-49,
BBB,2014J,690235,-48,12
BBB,2014J,690318,-49,
BBB,2014J,690319,-49,
BBB,2014J,690329,-43,-29
BBB,2014J,690359,-14,
BBB,2014J,690366,-30,167
BBB,2014J,690384,-49,
BBB,2014J,690430,-25,101
BBB,2014J,690469,-39,
BBB,2014J,690548,-32,
BBB,2014J,690554,-32,12
BBB,2014J,690766,-38,
BBB,2014J,690767,-37,
BBB,2014J,690825,-45,12
BBB,2014J,690902,-16,
BBB,2014J,690940,-23,12
BBB,2014J,690967,-29,
BBB,2014J,691006,-28,
BBB,2014J,691026,3,
BBB,2014J,691028,-36,73
BBB,2014J,691094,-37,
BBB,2014J,691106,-45,
BBB,2014J,691122,-45,
BBB,2014J,691272,-44,58
BBB,2014J,691286,-37,8
BBB,2014J,691312,-23,
BBB,2014J,691343,-43,5
BBB,2014J,691353,-28,89
BBB,2014J,691367,-30,-12
BBB,2014J,691411,-36,97
BBB,2014J,691413,-44,
BBB,2014J,691509,-44,-11
BBB,2014J,691514,-38,
BBB,2014J,691663,-30,-1
BBB,2014J,691683,-27,
BBB,2014J,691717,-43,
BBB,2014J,691815,-8,-5
BBB,2014J,691835,-27,
BBB,2014J,691851,-43,
BBB,2014J,691856,-30,
BBB,2014J,691867,-30,12
BBB,2014J,691869,-30,
BBB,2014J,691907,17,
BBB,2014J,691997,-32,
BBB,2014J,692164,-42,
BBB,2014J,692175,-36,
BBB,2014J,692181,-42,
BBB,2014J,692196,-42,
BBB,2014J,692207,-17,
BBB,2014J,692215,-29,
BBB,2014J,692355,-35,
BBB,2014J,692384,-41,150
BBB,2014J,692392,-35,3
BBB,2014J,692473,-39,
BBB,2014J,692474,-39,
BBB,2014J,692479,-39,109
BBB,2014J,692482,-39,
BBB,2014J,692484,-39,
BBB,2014J,692496,-29,
BBB,2014J,692502,-39,
BBB,2014J,692515,-39,
BBB,2014J,692518,-39,
BBB,2014J,692521,-39,
BBB,2014J,692522,-39,
BBB,2014J,692525,-39,
BBB,2014J,692528,-39,12
BBB,2014J,692532,-39,-19
BBB,2014J,692537,-39,12
BBB,2014J,692540,-39,12
BBB,2014J,692542,-39,52
BBB,2014J,692544,-39,
BBB,2014J,692547,-39,
BBB,2014J,692553,-35,
BBB,2014J,692572,-36,
BBB,2014J,692609,-30,
BBB,2014J,692625,-39,12
BBB,2014J,692629,-32,12
BBB,2014J,692647,-39,94
BBB,2014J,692805,-30,
BBB,2014J,692826,-39,
BBB,2014J,692827,-32,
BBB,2014J,692855,-30,-2
BBB,2014J,692871,-39,-17
BBB,2014J,692897,-39,42
BBB,2014J,692907,-38,
BBB,2014J,692908,-30,
BBB,2014J,692914,-30,-15
BBB,2014J,692918,-39,
BBB,2014J,692920,-30,
BBB,2014J,692936,-12,
BBB,2014J,692943,-29,
BBB,2014J,692961,-25,-9
BBB,2014J,693091,-15,
BBB,2014J,693098,-25,
BBB,2014J,693116,-38,12
BBB,2014J,693127,-36,12
BBB,2014J,693213,-29,
BBB,2014J,693230,-30,
BBB,2014J,693269,-38,-19
BBB,2014J,693297,-37,
BBB,2014J,693333,-36,-29
BBB,2014J,693352,-37,-16
BBB,2014J,693380,-35,
BBB,2014J,693514,-21,
BBB,2014J,693615,-22,6
BBB,2014J,693620,-37,-2
BBB,2014J,693635,-30,
BBB,2014J,693643,-37,12
BBB,2014J,693682,-32,
BBB,2014J,693692,-21,
BBB,2014J,693709,-30,-15
BBB,2014J,693744,-37,12
BBB,2014J,693752,-17,
BBB,2014J,693793,-30,
BBB,2014J,693871,-28,
BBB,2014J,693899,-32,
BBB,2014J,693934,-14,
BBB,2014J,693983,-32,12
BBB,2014J,694001,,-36
BBB,2014J,694003,-35,-8
BBB,2014J,694078,-30,
BBB,2014J,694155,-30,
BBB,2014J,694190,-30,
BBB,2014J,694222,-32,11
BBB,2014J,694329,16,25
BBB,2014J,694338,-35,
BBB,2014J,694339,-4,38
BBB,2014J,694341,-9,
BBB,2014J,694342,-35,
BBB,2014J,694349,-35,
BBB,2014J,694380,-9,72
BBB,2014J,694404,-30,
BBB,2014J,694448,-32,51
BBB,2014J,694458,-35,-17
BBB,2014J,694473,-9,
BBB,2014J,694476,-9,152
BBB,2014J,694490,-4,
BBB,2014J,694526,-9,
BBB,2014J,694554,-32,12
BBB,2014J,694561,-30,
BBB,2014J,694576,-32,
BBB,2014J,694616,-9,125
BBB,2014J,694682,-9,12
BBB,2014J,694706,-32,
BBB,2014J,694792,-32,
BBB,2014J,694823,-25,
BBB,2014J,694857,-24,
BBB,2014J,694951,-30,-4
BBB,2014J,694974,-30,157
BBB,2014J,694981,-4,
BBB,2014J,694983,-21,
BBB,2014J,695001,-5,
BBB,2014J,695014,17,
BBB,2014J,695015,16,
BBB,2014J,695021,5,
BBB,2014J,695027,5,
BBB,2014J,695031,12,
BBB,2014J,695035,16,24
BBB,2014J,695044,-5,
BBB,2014J,695047,5,
BBB,2014J,695049,-5,
BBB,2014J,695051,-5,25
BBB,2014J,695054,-5,
BBB,2014J,695070,5,
BBB,2014J,695075,5,
BBB,2014J,695084,-11,
BBB,2014J,695125,17,25
BBB,2014J,695144,5,
BBB,2014J,695148,-5,
BBB,2014J,695186,-27,
BBB,2014J,695205,13,
BBB,2014J,695235,3,
BBB,2014J,695247,13,
BBB,2014J,695256,-4,
BBB,2014J,695259,13,
BBB,2014J,695278,-5,
BBB,2014J,695298,-30,139
BBB,2014J,695356,-30,12
BBB,2014J,695405,-29,
BBB,2014J,695411,-28,12
BBB,2014J,695434,-30,
BBB,2014J,695461,5,150
BBB,2014J,695475,-11,
BBB,2014J,695484,3,
BBB,2014J,695510,-11,
BBB,2014J,695516,-30,58
BBB,2014J,695528,5,178
BBB,2014J,695535,-5,
BBB,2014J,695613,-30,
BBB,2014J,695631,-29,
BBB,2014J,695654,-23,
BBB,2014J,695695,-17,-10
BBB,2014J,695941,-30,12
BBB,2014J,695972,5,
BBB,2014J,695981,-30,24
BBB,2014J,695982,-23,12
BBB,2014J,696007,-22,
BBB,2014J,696152,-27,
BBB,2014J,696203,-23,
BBB,2014J,696301,-23,
BBB,2014J,696316,-30,109
BBB,2014J,696348,-29,
BBB,2014J,696440,-11,
BBB,2014J,696481,-29,-19
BBB,2014J,696527,-28,12
BBB,2014J,696569,3,
BBB,2014J,696595,-25,52
BBB,2014J,696616,-29,
BBB,2014J,696634,-28,-12
BBB,2014J,696684,-28,
BBB,2014J,696692,-28,59
BBB,2014J,696716,-25,12
BBB,2014J,696724,-21,
BBB,2014J,696799,-28,
BBB,2014J,696803,-24,134
BBB,2014J,696804,-28,
BBB,2014J,696844,-17,
BBB,2014J,696850,-28,
BBB,2014J,696890,-17,72
BBB,2014J,697065,-25,-16
BBB,2014J,697119,-24,25
BBB,2014J,697136,-24,12
BBB,2014J,697148,-22,-22
BBB,2014J,697298,-25,12
BBB,2014J,697319,-25,-12
BBB,2014J,697337,-24,54
BBB,2014J,697345,-23,
BBB,2014J,697417,-25,
BBB,2014J,697428,-23,
BBB,2014J,697514,-24,-8
BBB,2014J,697525,-24,
BBB,2014J,697542,-24,
BBB,2014J,697561,-24,
BBB,2014J,697562,-24,
BBB,2014J,697574,-16,
BBB,2014J,697578,-22,
BBB,2014J,697649,-24,
BBB,2014J,697653,-21,208
BBB,2014J,697754,-22,
BBB,2014J,697857,-23,
BBB,2014J,697868,-23,-17
BBB,2014J,697893,-23,12
BBB,2014J,697909,-23,117
BBB,2014J,697912,-22,
BBB,2014J,697959,-23,
BBB,2014J,697960,-23,
BBB,2014J,697964,-23,
BBB,2014J,698010,-23,
BBB,2014J,698025,-23,-15
BBB,2014J,698170,-11,
BBB,2014J,698180,-22,
BBB,2014J,698198,-23,
BBB,2014J,698199,-23,
BBB,2014J,698200,-23,
BBB,2014J,698201,-23,
BBB,2014J,698203,-23,
BBB,2014J,698204,-23,
BBB,2014J,698205,-23,157
BBB,2014J,698206,-23,
BBB,2014J,698207,-23,
BBB,2014J,698208,-23,
BBB,2014J,698256,-22,
BBB,2014J,698345,-21,
BBB,2014J,698352,-21,
BBB,2014J,698357,-22,165
BBB,2014J,698362,-14,
BBB,2014J,698369,-14,
BBB,2014J,698420,-22,
BBB,2014J,698432,-21,151
BBB,2014J,698463,-22,
BBB,2014J,698471,-22,
BBB,2014J,698490,-15,3
BBB,2014J,698494,-21,
BBB,2014J,698498,-21,12
BBB,2014J,698507,-21,
BBB,2014J,698509,-21,
BBB,2014J,698586,-21,5
BBB,2014J,699007,-17,
BBB,2014J,699153,-17,
BBB,2014J,699435,-16,
BBB,2014J,699436,-16,
BBB,2014J,699437,-16,
BBB,2014J,699488,-15,
BBB,2014J,699493,-2,-1
BBB,2014J,699498,-15,
BBB,2014J,699503,-5,
BBB,2014J,699651,-14,
BBB,2014J,699656,-14,
BBB,2014J,699875,13,25
BBB,2014J,700079,-10,
BBB,2014J,700086,-10,
BBB,2014J,700441,-7,
BBB,2014J,700458,-7,
BBB,2014J,700815,-4,
BBB,2014J,700820,-4,
BBB,2014J,1118432,-59,
BBB,2014J,1419671,-36,
BBB,2014J,1432518,-36,
BBB,2014J,1453140,-130,158
BBB,2014J,1486048,-93,104
BBB,2014J,1526770,-25,
BBB,2014J,1533277,-121,
BBB,2014J,1536122,-28,
BBB,2014J,1536591,-50,
BBB,2014J,1547646,-37,
BBB,2014J,1560989,-149,
BBB,2014J,1563696,-127,
BBB,2014J,1564706,-29,
BBB,2014J,1585768,-39,
BBB,2014J,1623795,-53,
BBB,2014J,1656979,-35,
BBB,2014J,1664280,-53,
BBB,2014J,1723749,-29,
BBB,2014J,1732956,-17,
BBB,2014J,1733023,-45,
BBB,2014J,1752834,-8,
BBB,2014J,1757561,-122,
BBB,2014J,1784816,-41,
BBB,2014J,1813493,-66,
BBB,2014J,1832218,-44,
BBB,2014J,1835389,-135,
BBB,2014J,1843123,-29,
BBB,2014J,1874935,-38,
BBB,2014J,1888723,-116,-18
BBB,2014J,1891028,-45,
BBB,2014J,1903095,-35,
BBB,2014J,1926542,-101,
BBB,2014J,1928536,-32,156
BBB,2014J,1929491,-70,-12
BBB,2014J,1937822,-53,
BBB,2014J,1972832,-42,
BBB,2014J,1989014,-51,
BBB,2014J,1993672,-135,
BBB,2014J,2003628,-29,12
BBB,2014J,2009239,-56,
BBB,2014J,2035574,-8,
BBB,2014J,2045569,-32,67
BBB,2014J,2049740,-57,
BBB,2014J,2051809,-108,-11
BBB,2014J,2091096,-39,
BBB,2014J,2091193,-121,
BBB,2014J,2093092,-59,-12
BBB,2014J,2103305,-16,122
BBB,2014J,2108914,-43,12
BBB,2014J,2115250,-17,
BBB,2014J,2145101,-109,-51
BBB,2014J,2149487,-102,
BBB,2014J,2159336,-45,12
BBB,2014J,2169127,-15,-12
BBB,2014J,2172163,-29,
BBB,2014J,2177423,-147,69
BBB,2014J,2187308,-59,
BBB,2014J,2192113,-38,53
BBB,2014J,2207474,-29,
BBB,2014J,2213814,-52,125
BBB,2014J,2216682,-35,
BBB,2014J,2216778,-23,
BBB,2014J,2218789,-85,11
BBB,2014J,2227568,-143,
BBB,2014J,2228010,-36,
BBB,2014J,2228601,-35,
BBB,2014J,2229783,-48,
BBB,2014J,2232976,-71,177
BBB,2014J,2237567,-92,209
BBB,2014J,2239766,-130,-5
BBB,2014J,2241250,-72,
BBB,2014J,2242067,-105,
BBB,2014J,2248243,-67,
BBB,2014J,2251500,-53,
BBB,2014J,2263129,-30,
BBB,2014J,2264569,-84,130
BBB,2014J,2269561,-93,
BBB,2014J,2276854,-161,12
BBB,2014J,2278390,-45,
BBB,2014J,2281286,-30,
BBB,2014J,2285017,-64,-29
BBB,2014J,2292824,-140,-1
BBB,2014J,2296716,-39,
BBB,2014J,2299745,-44,
BBB,2014J,2318161,-102,
BBB,2014J,2321660,-86,
BBB,2014J,2326401,-14,123
BBB,2014J,2333415,-44,
BBB,2014J,2344216,-91,12
BBB,2014J,2346145,-38,
BBB,2014J,2349805,-11,
BBB,2014J,2353764,-59,
BBB,2014J,2357372,-84,-44
BBB,2014J,2363168,-136,
BBB,2014J,2375759,-59,
BBB,2014J,2385665,-22,
BBB,2014J,2386867,3,121
BBB,2014J,2394741,-88,
BBB,2014J,2399380,-39,12
BBB,2014J,2401304,-48,
BBB,2014J,2407594,-44,
BBB,2014J,2410544,-17,
BBB,2014J,2414945,-36,
BBB,2014J,2423078,-28,
BBB,2014J,2426442,-70,60
BBB,2014J,2426864,-39,
BBB,2014J,2428341,-49,
BBB,2014J,2432551,-35,
BBB,2014J,2436711,-122,
BBB,2014J,2444705,-51,
BBB,2014J,2446694,-30,
BBB,2014J,2448699,-21,
BBB,2014J,2449399,-154,
BBB,2014J,2454351,-155,5
BBB,2014J,2459279,-127,
BBB,2014J,2462576,-122,
BBB,2014J,2464901,-35,12
BBB,2014J,2475591,4,
BBB,2014J,2482994,-10,
BBB,2014J,2486159,-39,
BBB,2014J,2487430,-39,
BBB,2014J,2487573,-28,
BBB,2014J,2494258,-156,
BBB,2014J,2497189,-100,24
BBB,2014J,2497624,-49,
BBB,2014J,2511519,-30,
BBB,2014J,2520290,-22,
BBB,2014J,2520649,5,
BBB,2014J,2537934,-38,
BBB,2014J,2542310,-99,
BBB,2014J,2545047,-17,
BBB,2014J,2552708,-71,
BBB,2014J,2559992,-14,
BBB,2014J,2567715,-32,
BBB,2014J,2570396,-157,
BBB,2014J,2576637,-22,
BBB,2014J,2578532,-85,
BBB,2014J,2580626,-144,
BBB,2014J,2594368,-17,
BBB,2014J,2599784,-102,
BBB,2014J,2603061,-8,2
BBB,2014J,2603534,-74,12
BBB,2014J,2609768,-51,3
BBB,2014J,2610170,-32,-16
BBB,2014J,2610745,-53,
BBB,2014J,2611512,-39,
BBB,2014J,2614271,-30,12
BBB,2014J,2614777,-99,
BBB,2014J,2622652,-95,
BBB,2014J,2623656,-147,
BBB,2014J,2627398,-25,171
BBB,2014J,2627493,-156,-87
BBB,2014J,2629503,-30,12
BBB,2014J,2631298,-135,160
BBB,2014J,2634319,-30,
BBB,2014J,2638403,-85,
BBB,2014J,2660510,-51,
BBB,2014J,2670300,-162,
BBB,2014J,2677541,-22,
BBB,2014J,2681505,-35,
BBB,2014J,2681940,-36,
BBB,2014J,2682693,-155,
BBB,2014J,2684107,-63,-2
BBB,2014J,2685247,-58,
BBB,2014J,2687739,-4,5
BBB,2014J,2687858,-136,
BBB,2014J,2688495,-53,
BBB,2014J,2688945,-101,
BBB,2014J,2692969,-88,
BBB,2014J,2694919,-127,
BBB,2014J,2698577,16,
BBB,2014J,2698588,4,
BBB,2014J,2698591,12,33
CCC,2014J,23698,-110,
CCC,2014J,25261,-114,51
CCC,2014J,27116,-156,
CCC,2014J,28787,-29,
CCC,2014J,28952,-50,12
CCC,2014J,29411,-135,100
CCC,2014J,29420,-14,
CCC,2014J,29639,-24,
CCC,2014J,30096,-22,
CCC,2014J,30850,-56,
CCC,2014J,31161,-43,
CCC,2014J,34068,-74,108
CCC,2014J,35355,-25,199
CCC,2014J,35508,-44,
CCC,2014J,37652,-11,
CCC,2014J,42746,-108,
CCC,2014J,46705,-61,
CCC,2014J,48635,-8,12
CCC,2014J,51576,-85,73
CCC,2014J,53300,-24,
CCC,2014J,54062,-67,110
CCC,2014J,60809,-24,
CCC,2014J,61227,-38,
CCC,2014J,61236,-23,69
CCC,2014J,63371,-32,
CCC,2014J,67685,-137,-4
CCC,2014J,69494,-25,177
CCC,2014J,70214,-17,33
CCC,2014J,70495,-52,
CCC,2014J,71723,-65,
CCC,2014J,72609,-23,
CCC,2014J,73664,-88,60
CCC,2014J,74290,-124,53
CCC,2014J,76949,-37,
CCC,2014J,79461,-16,
CCC,2014J,80243,-150,12
CCC,2014J,80329,-14,
CCC,2014J,80491,-58,198
CCC,2014J,80868,-60,
CCC,2014J,88758,-29,-8
CCC,2014J,91040,-108,230
CCC,2014J,94978,-143,111
CCC,2014J,96864,-15,72
CCC,2014J,96874,-36,
CCC,2014J,100788,-103,
CCC,2014J,101700,-49,-25
CCC,2014J,102209,-57,109
CCC,2014J,104480,-121,
CCC,2014J,105168,-18,
CCC,2014J,105413,-43,
CCC,2014J,107883,-82,68
CCC,2014J,109577,-50,
CCC,2014J,112454,-123,
CCC,2014J,114367,-51,
CCC,2014J,119310,-30,25
CCC,2014J,120236,-3,
CCC,2014J,123598,-28,
CCC,2014J,124711,-155,54
CCC,2014J,125777,-29,87
CCC,2014J,126812,-46,111
CCC,2014J,128072,-15,73
CCC,2014J,128510,-156,
CCC,2014J,129198,37,173
CCC,2014J,130671,-150,34
CCC,2014J,131222,-143,
CCC,2014J,131663,-18,
CCC,2014J,131933,-64,
CCC,2014J,132423,-45,12
CCC,2014J,133419,-14,125
CCC,2014J,134190,-70,32
CCC,2014J,134982,-24,25
CCC,2014J,136335,-25,217
CCC,2014J,137281,-129,
CCC,2014J,138861,-12,
CCC,2014J,138997,-116,
CCC,2014J,142092,-94,
CCC,2014J,144745,-51,
CCC,2014J,145114,-130,
CCC,2014J,145490,-15,
CCC,2014J,145640,-74,
CCC,2014J,152626,-154,9
CCC,2014J,153788,-137,-106
CCC,2014J,155298,-67,
CCC,2014J,155956,-31,
CCC,2014J,157310,-150,-5
CCC,2014J,160536,-31,
CCC,2014J,161781,-38,72
CCC,2014J,163067,-149,12
CCC,2014J,164968,-18,
CCC,2014J,165647,-78,
CCC,2014J,165733,-57,160
CCC,2014J,169297,-38,162
CCC,2014J,170030,-60,
CCC,2014J,171896,-134,84
CCC,2014J,175638,-43,
CCC,2014J,178072,-9,
CCC,2014J,181861,-142,
CCC,2014J,182854,-14,
CCC,2014J,185057,-31,34
CCC,2014J,185127,-61,
CCC,2014J,185451,-89,145
CCC,2014J,188251,-9,
CCC,2014J,188273,-68,
CCC,2014J,188662,-38,
CCC,2014J,190780,-87,75
CCC,2014J,196189,-74,
CCC,2014J,199261,-52,97
CCC,2014J,199361,-80,
CCC,2014J,199760,-15,
CCC,2014J,200372,-75,111
CCC,2014J,201425,-115,
CCC,2014J,205218,-120,-113
CCC,2014J,232072,-31,
CCC,2014J,233444,-44,187
CCC,2014J,234957,-99,109
CCC,2014J,235121,-11,139
CCC,2014J,238255,-155,118
CCC,2014J,240486,-61,
CCC,2014J,242636,-109,
CCC,2014J,242778,-28,
CCC,2014J,243358,-57,
CCC,2014J,244738,-135,
CCC,2014J,245217,-18,
CCC,2014J,245600,19,
CCC,2014J,246829,-81,158
CCC,2014J,247304,-89,
CCC,2014J,248818,-115,27
CCC,2014J,253013,-29,
CCC,2014J,253496,-4,207
CCC,2014J,256532,-41,
CCC,2014J,256680,-53,68
CCC,2014J,256867,-10,
CCC,2014J,257887,-45,
CCC,2014J,258042,-22,31
CCC,2014J,259641,-101,
CCC,2014J,260062,-87,111
CCC,2014J,261160,-5,157
CCC,2014J,262385,-61,
CCC,2014J,263150,-22,12
CCC,2014J,264151,-103,
CCC,2014J,264715,-99,
CCC,2014J,264723,-150,74
CCC,2014J,264845,-15,
CCC,2014J,266097,-8,69
CCC,2014J,266558,-21,
CCC,2014J,267619,-11,
CCC,2014J,268018,-15,
CCC,2014J,269388,-130,
CCC,2014J,271526,-144,32
CCC,2014J,275297,-38,
CCC,2014J,275711,-115,
CCC,2014J,275882,-23,
CCC,2014J,278413,-28,27
CCC,2014J,278600,-15,12
CCC,2014J,279879,-93,60
CCC,2014J,279883,-25,12
CCC,2014J,283618,-15,108
CCC,2014J,284095,-53,
CCC,2014J,284741,-124,-10
CCC,2014J,285412,-108,9
CCC,2014J,285637,-30,158
CCC,2014J,286658,-67,
CCC,2014J,287897,-94,-11
CCC,2014J,289397,-121,
CCC,2014J,290043,-100,
CCC,2014J,291156,-130,135
CCC,2014J,291674,-9,
CCC,2014J,293162,-92,
CCC,2014J,293321,-30,10
CCC,2014J,293686,-22,
CCC,2014J,294112,-28,
CCC,2014J,296222,-86,-4
CCC,2014J,296725,-73,
CCC,2014J,297166,-25,
CCC,2014J,298777,-84,-3
CCC,2014J,300611,-73,
CCC,2014J,301681,-115,-36
CCC,2014J,303218,-15,
CCC,2014J,305036,-21,72
CCC,2014J,306202,-81,
CCC,2014J,307297,-15,32
CCC,2014J,307789,-35,-11
CCC,2014J,308953,-17,
CCC,2014J,310280,-128,
CCC,2014J,310765,-108,
CCC,2014J,311332,-50,
CCC,2014J,311862,-23,
CCC,2014J,312061,-29,
CCC,2014J,314555,-124,-64
CCC,2014J,314956,-107,
CCC,2014J,316091,-46,
CCC,2014J,316454,-84,12
CCC,2014J,317801,-130,
CCC,2014J,319035,-46,-17
CCC,2014J,319492,-53,150
CCC,2014J,320153,-22,38
CCC,2014J,322499,-32,61
CCC,2014J,322641,-120,
CCC,2014J,322844,-53,166
CCC,2014J,322907,-31,
CCC,2014J,324338,-25,116
CCC,2014J,324440,-70,-44
CCC,2014J,325497,-32,12
CCC,2014J,325518,-14,12
CCC,2014J,327057,-51,
CCC,2014J,328123,-150,
CCC,2014J,328674,-16,
CCC,2014J,329455,-56,16
CCC,2014J,330453,-23,
CCC,2014J,330952,-86,48
CCC,2014J,330966,-14,138
CCC,2014J,331622,-22,-3
CCC,2014J,332436,-121,
CCC,2014J,334154,-103,
CCC,2014J,334225,-140,
CCC,2014J,335401,-35,54
CCC,2014J,335405,-74,
CCC,2014J,335914,-14,137
CCC,2014J,336014,-28,139
CCC,2014J,336131,-18,
CCC,2014J,336695,-87,
CCC,2014J,336772,-122,
CCC,2014J,338731,-29,
CCC,2014J,338983,-50,207
CCC,2014J,339235,-31,
CCC,2014J,339824,-22,167
CCC,2014J,340010,-36,
CCC,2014J,341361,-110,43
CCC,2014J,342799,-24,
CCC,2014J,344740,-36,-4
CCC,2014J,347809,-51,
CCC,2014J,348351,-50,
CCC,2014J,348783,-79,
CCC,2014J,348855,-21,
CCC,2014J,349093,-24,
CCC,2014J,350267,23,159
CCC,2014J,350929,-114,9
CCC,2014J,351903,-16,114
CCC,2014J,352637,-44,
CCC,2014J,353660,-14,44
CCC,2014J,353804,-99,60
CCC,2014J,354688,-7,
CCC,2014J,355935,-23,
CCC,2014J,356297,-95,
CCC,2014J,356523,-29,
CCC,2014J,357820,-155,12
CCC,2014J,358075,-60,
CCC,2014J,358578,-21,72
CCC,2014J,359657,-22,10
CCC,2014J,359958,-10,
CCC,2014J,360483,-41,16
CCC,2014J,362140,-67,
CCC,2014J,362548,-74,
CCC,2014J,364066,-142,-36
CCC,2014J,364103,-59,
CCC,2014J,365661,-32,
CCC,2014J,365701,-78,
CCC,2014J,366164,-44,201
CCC,2014J,366367,-74,
CCC,2014J,366873,-18,
CCC,2014J,367352,-52,
CCC,2014J,367510,-16,37
CCC,2014J,367815,-155,123
CCC,2014J,368436,-74,
CCC,2014J,369208,-128,
CCC,2014J,369242,-72,33
CCC,2014J,369610,-38,
CCC,2014J,370512,-141,
CCC,2014J,370839,-143,141
CCC,2014J,371429,-22,12
CCC,2014J,371439,-53,
CCC,2014J,372234,-74,
CCC,2014J,372577,-101,236
CCC,2014J,378576,-59,235
CCC,2014J,379042,-128,
CCC,2014J,379185,-81,
CCC,2014J,379255,-60,
CCC,2014J,379265,-60,
CCC,2014J,379406,-115,
CCC,2014J,382378,-16,208
CCC,2014J,382857,-95,-68
CCC,2014J,384106,-18,12
CCC,2014J,385033,-60,
CCC,2014J,385980,-53,51
CCC,2014J,387944,-74,
CCC,2014J,387963,-44,
CCC,2014J,389250,-32,
CCC,2014J,389267,-149,19
CCC,2014J,391059,-114,
CCC,2014J,391466,-136,
CCC,2014J,392890,-64,
CCC,2014J,393094,-15,
CCC,2014J,393142,-32,
CCC,2014J,393526,-24,72
CCC,2014J,394218,-150,-137
CCC,2014J,394791,-64,
CCC,2014J,395757,-24,
CCC,2014J,396631,-93,67
CCC,2014J,398496,-60,
CCC,2014J,400266,-84,12
CCC,2014J,400958,-31,
CCC,2014J,401011,-29,178
CCC,2014J,401258,-63,12
CCC,2014J,402210,-143,156
CCC,2014J,402378,-31,
CCC,2014J,402883,-66,
CCC,2014J,404863,-51,
CCC,2014J,405125,-35,32
