code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
BBB,2014J,596496,F,West Midlands Region,HE Qualification,70-80%,0-35,0,180,N,Withdrawn
BBB,2014J,596513,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2014J,596728,F,Wales,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,596744,F,West Midlands Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn
BBB,2014J,596988,F,West Midlands Region,Lower Than A Level,20-30%,0-35,1,60,Y,Pass
BBB,2014J,597532,F,South West Region,Lower Than A Level,60-70%,35-55,1,120,N,Withdrawn
BBB,2014J,597539,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2014J,597744,F,North Region,Lower Than A Level,0-10%,0-35,1,60,N,Withdrawn
BBB,2014J,597853,F,Scotland,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
BBB,2014J,598035,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2014J,598201,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2014J,598282,F,Ireland,Lower Than A Level,90-100%,0-35,1,60,N,Pass
BBB,2014J,598313,M,London Region,A Level or Equivalent,40-50%,35-55,1,120,N,Pass
BBB,2014J,598317,F,East Midlands Region,A Level or Equivalent,40-50%,35-55,0,120,N,Withdrawn
BBB,2014J,598395,F,Wales,Lower Than A Level,30-40%,0-35,0,60,Y,Withdrawn
BBB,2014J,598581,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2014J,598769,F,Wales,Lower Than A Level,20-30%,0-35,2,180,N,Fail
BBB,2014J,598837,F,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2014J,599108,F,Wales,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
BBB,2014J,599232,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Withdrawn
BBB,2014J,599323,F,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Fail
BBB,2014J,599355,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
BBB,2014J,599644,F,Wales,Lower Than A Level,20-Oct,35-55,1,60,Y,Withdrawn
BBB,2014J,600387,F,North Region,A Level or Equivalent,,0-35,0,60,N,Distinction
BBB,2014J,600398,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,600404,F,North Western Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
BBB,2014J,600415,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,600428,F,South East Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass
BBB,2014J,600463,F,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,Y,Pass
BBB,2014J,600606,F,South Region,Lower Than A Level,90-100%,35-55,0,60,Y,Pass
BBB,2014J,600658,F,Wales,Lower Than A Level,40-50%,0-35,2,120,N,Fail
BBB,2014J,600664,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2014J,601247,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Pass
BBB,2014J,601285,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Withdrawn
BBB,2014J,601316,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn
BBB,2014J,601706,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,120,Y,Pass
BBB,2014J,601803,F,North Region,A Level or Equivalent,30-40%,0-35,0,120,N,Fail
BBB,2014J,601874,F,Wales,Lower Than A Level,20-Oct,35-55,0,60,N,Fail
BBB,2014J,601882,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn
BBB,2014J,601930,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,601983,F,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
BBB,2014J,602109,F,Ireland,Lower Than A Level,60-70%,35-55,0,60,N,Fail
BBB,2014J,602448,F,Ireland,A Level or Equivalent,70-80%,0-35,1,60,N,Fail
BBB,2014J,602471,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
BBB,2014J,602570,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,2,120,N,Fail
BBB,2014J,602666,F,South East Region,A Level or Equivalent,20-30%,0-35,1,90,Y,Pass
BBB,2014J,602696,F,East Midlands Region,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
BBB,2014J,602779,F,London Region,No Formal quals,50-60%,35-55,0,300,N,Pass
BBB,2014J,602865,F,London Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,602943,M,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,N,Distinction
BBB,2014J,603055,F,Wales,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2014J,603113,F,South East Region,A Level or Equivalent,20-Oct,0-35,1,60,Y,Pass
BBB,2014J,603121,F,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
BBB,2014J,603200,F,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2014J,603203,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
BBB,2014J,603580,F,South East Region,Lower Than A Level,70-80%,35-55,0,120,N,Pass
BBB,2014J,603731,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2014J,603746,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,603921,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,180,N,Pass
BBB,2014J,604358,F,South Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,604725,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction
BBB,2014J,604950,F,London Region,Lower Than A Level,20-Oct,35-55,0,60,N,Pass
BBB,2014J,604990,F,East Anglian Region,Lower Than A Level,30-40%,35-55,0,120,N,Pass
BBB,2014J,605068,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,605089,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,180,Y,Pass
BBB,2014J,605186,F,London Region,Lower Than A Level,20-30%,0-35,0,120,N,Fail
BBB,2014J,605243,F,East Anglian Region,HE Qualification,80-90%,0-35,0,60,N,Pass
BBB,2014J,605383,F,North Region,A Level or Equivalent,20-Oct,0-35,0,180,N,Withdrawn
BBB,2014J,605770,F,Wales,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
BBB,2014J,605771,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,Y,Pass
BBB,2014J,605901,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,Y,Withdrawn
BBB,2014J,606004,F,London Region,Lower Than A Level,20-Oct,0-35,0,120,N,Withdrawn
BBB,2014J,606027,F,South West Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass
BBB,2014J,606105,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,606134,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,606239,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass
BBB,2014J,606391,F,Yorkshire Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
BBB,2014J,606442,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,606517,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,606531,F,London Region,HE Qualification,20-30%,0-35,0,120,Y,Fail
BBB,2014J,606535,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,N,Pass
BBB,2014J,606586,F,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,606861,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2014J,606864,F,South East Region,HE Qualification,20-Oct,0-35,0,60,N,Pass
BBB,2014J,606914,F,South East Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
BBB,2014J,607062,F,Scotland,Lower Than A Level,20-30%,0-35,1,120,N,Pass
BBB,2014J,607176,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
BBB,2014J,607603,F,South Region,A Level or Equivalent,80-90%,0-35,1,60,N,Pass
BBB,2014J,607923,F,Wales,HE Qualification,0-10%,0-35,0,120,N,Distinction
BBB,2014J,608068,F,South Region,A Level or Equivalent,90-100%,0-35,0,120,N,Withdrawn
BBB,2014J,608134,F,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass
BBB,2014J,608195,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
BBB,2014J,608319,F,East Anglian Region,Lower Than A Level,50-60%,0-35,1,60,Y,Withdrawn
BBB,2014J,608448,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Distinction
BBB,2014J,608851,F,Scotland,HE Qualification,60-70%,0-35,0,60,N,Pass
BBB,2014J,609194,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,90,N,Pass
BBB,2014J,609203,F,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Fail
BBB,2014J,609403,F,East Midlands Region,Lower Than A Level,80-90%,35-55,0,60,N,Pass
BBB,2014J,609927,M,Scotland,A Level or Equivalent,80-90%,35-55,1,60,N,Pass
BBB,2014J,610385,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Pass
BBB,2014J,610405,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,610437,F,North Western Region,Lower Than A Level,60-70%,0-35,0,120,N,Withdrawn
BBB,2014J,610470,F,London Region,Post Graduate Qualification,20-Oct,35-55,0,60,N,Pass
BBB,2014J,610494,F,Wales,Lower Than A Level,20-Oct,0-35,1,60,N,Withdrawn
BBB,2014J,610545,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,611241,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2014J,611268,F,North Western Region,A Level or Equivalent,20-30%,35-55,1,60,N,Distinction
BBB,2014J,611275,M,South Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
BBB,2014J,611329,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
BBB,2014J,611821,F,London Region,HE Qualification,20-30%,0-35,0,60,N,Pass
BBB,2014J,612135,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
BBB,2014J,612230,F,South East Region,Lower Than A Level,30-40%,0-35,0,120,N,Pass
BBB,2014J,612247,F,South East Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass
BBB,2014J,612337,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
BBB,2014J,612473,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,1,60,N,Withdrawn
BBB,2014J,612566,F,South East Region,Lower Than A Level,20-Oct,0-35,0,60,N,Pass
BBB,2014J,612750,F,Ireland,Lower Than A Level,20-Oct,0-35,1,60,Y,Pass
BBB,2014J,613102,F,North Western Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2014J,613135,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,N,Fail
BBB,2014J,613380,F,North Region,Lower Than A Level,50-60%,0-35,0,60,N,Fail
BBB,2014J,613909,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2014J,614159,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,614405,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,615016,F,South East Region,Lower Than A Level,20-30%,35-55,1,120,N,Withdrawn
BBB,2014J,615165,F,Wales,A Level or Equivalent,40-50%,0-35,1,180,Y,Withdrawn
BBB,2014J,615263,F,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,616660,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Pass
BBB,2014J,617297,F,Wales,Lower Than A Level,20-Oct,0-35,1,150,N,Pass
BBB,2014J,617521,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,617525,F,London Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass
BBB,2014J,617530,M,South West Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
BBB,2014J,617671,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
BBB,2014J,617804,M,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
BBB,2014J,617811,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,120,N,Withdrawn
BBB,2014J,618197,F,South East Region,Lower Than A Level,20-30%,0-35,1,60,N,Pass
BBB,2014J,618589,F,South West Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
BBB,2014J,618734,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
BBB,2014J,618858,F,London Region,Lower Than A Level,20-30%,0-35,1,60,N,Withdrawn
BBB,2014J,618960,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2014J,618983,F,London Region,No Formal quals,50-60%,35-55,0,150,N,Fail
BBB,2014J,618994,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2014J,619052,M,East Anglian Region,No Formal quals,60-70%,0-35,0,60,N,Fail
BBB,2014J,619935,F,Ireland,HE Qualification,60-70%,0-35,0,120,N,Pass
BBB,2014J,620000,F,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Pass
BBB,2014J,620115,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Fail
BBB,2014J,620135,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
BBB,2014J,620550,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
BBB,2014J,620655,F,East Midlands Region,A Level or Equivalent,20-Oct,0-35,1,120,N,Withdrawn
BBB,2014J,620698,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
BBB,2014J,621487,F,Wales,Lower Than A Level,30-40%,0-35,1,60,N,Pass
BBB,2014J,621826,F,Wales,A Level or Equivalent,20-Oct,0-35,1,60,N,Pass
BBB,2014J,621856,F,North Western Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Fail
BBB,2014J,621899,F,Wales,Lower Than A Level,40-50%,0-35,1,60,N,Withdrawn
BBB,2014J,621935,M,South East Region,HE Qualification,80-90%,35-55,0,120,N,Withdrawn
BBB,2014J,622007,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
BBB,2014J,622117,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
BBB,2014J,622313,F,Yorkshire Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
BBB,2014J,622573,F,Wales,Lower Than A Level,70-80%,0-35,0,120,Y,Pass
BBB,2014J,622722,F,South East Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,623042,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Fail
BBB,2014J,623097,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
BBB,2014J,623319,M,North Western Region,HE Qualification,0-10%,0-35,0,180,N,Withdrawn
BBB,2014J,623376,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,623441,F,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
BBB,2014J,623519,F,Ireland,A Level or Equivalent,90-100%,0-35,1,60,N,Pass
BBB,2014J,623648,F,London Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,623689,F,North Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
BBB,2014J,624342,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
BBB,2014J,624709,F,North Western Region,Lower Than A Level,20-30%,0-35,1,60,N,Fail
BBB,2014J,624795,F,North Region,No Formal quals,20-Oct,0-35,0,120,N,Withdrawn
BBB,2014J,625666,F,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2014J,625709,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,0,90,N,Fail
BBB,2014J,625826,F,Wales,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
BBB,2014J,626012,M,London Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
BBB,2014J,626075,M,Scotland,Lower Than A Level,0-10%,0-35,1,120,N,Pass
BBB,2014J,626139,F,South Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,626159,F,South West Region,Lower Than A Level,60-70%,35-55,0,60,Y,Pass
BBB,2014J,626195,F,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Distinction
BBB,2014J,626210,F,South East Region,Lower Than A Level,50-60%,35-55,0,135,N,Fail
BBB,2014J,626597,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,1,60,N,Withdrawn
BBB,2014J,626646,F,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
BBB,2014J,626660,F,South West Region,Lower Than A Level,50-60%,35-55,0,120,N,Withdrawn
BBB,2014J,626740,F,Wales,HE Qualification,80-90%,0-35,1,120,N,Pass
BBB,2014J,626835,F,Ireland,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,627119,F,East Anglian Region,No Formal quals,40-50%,0-35,1,60,N,Withdrawn
BBB,2014J,627269,F,North Western Region,No Formal quals,0-10%,35-55,0,60,N,Pass
BBB,2014J,627563,M,South East Region,HE Qualification,90-100%,55<=,0,120,N,Pass
BBB,2014J,627660,F,East Midlands Region,HE Qualification,20-Oct,0-35,0,60,N,Fail
BBB,2014J,627968,F,East Anglian Region,Lower Than A Level,60-70%,0-35,0,300,Y,Fail
BBB,2014J,628388,M,East Anglian Region,HE Qualification,90-100%,35-55,0,120,N,Pass
BBB,2014J,628435,F,North Western Region,A Level or Equivalent,20-Oct,35-55,0,60,N,Withdrawn
BBB,2014J,628656,F,Scotland,HE Qualification,40-50%,0-35,0,60,N,Pass
BBB,2014J,628679,F,South Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,628819,F,South Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
BBB,2014J,628991,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,629053,F,London Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
BBB,2014J,629127,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
BBB,2014J,629245,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,629553,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
BBB,2014J,630274,M,North Western Region,HE Qualification,0-10%,0-35,1,60,N,Fail
BBB,2014J,630286,F,Scotland,Lower Than A Level,0-10%,0-35,0,120,N,Fail
BBB,2014J,630343,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn
BBB,2014J,630404,F,Yorkshire Region,Lower Than A Level,20-Oct,0-35,0,60,N,Pass
BBB,2014J,630465,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,630597,F,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
BBB,2014J,630697,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
BBB,2014J,630716,F,Yorkshire Region,No Formal quals,0-10%,0-35,0,90,N,Fail
BBB,2014J,630773,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Fail
BBB,2014J,630834,F,West Midlands Region,A Level or Equivalent,80-90%,35-55,0,120,N,Pass
BBB,2014J,631230,F,Yorkshire Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,631248,M,London Region,Lower Than A Level,40-50%,35-55,0,120,N,Pass
BBB,2014J,631266,F,South East Region,Lower Than A Level,60-70%,0-35,0,75,N,Fail
BBB,2014J,631416,F,Yorkshire Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,631561,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,1,120,Y,Fail
BBB,2014J,631640,M,Wales,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2014J,631775,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Fail
BBB,2014J,631954,F,South Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
BBB,2014J,632144,F,West Midlands Region,HE Qualification,20-Oct,35-55,1,60,N,Withdrawn
BBB,2014J,632255,M,South Region,Lower Than A Level,90-100%,35-55,1,120,N,Withdrawn
BBB,2014J,632281,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,60,N,Pass
BBB,2014J,632431,F,South West Region,Lower Than A Level,20-30%,35-55,1,60,N,Withdrawn
BBB,2014J,632473,F,Scotland,A Level or Equivalent,80-90%,35-55,0,120,N,Fail
BBB,2014J,632605,F,South Region,A Level or Equivalent,20-30%,0-35,1,60,N,Fail
BBB,2014J,632632,F,South West Region,HE Qualification,20-Oct,0-35,1,60,N,Pass
BBB,2014J,632722,F,South Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
BBB,2014J,632955,M,London Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Pass
BBB,2014J,633016,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn
BBB,2014J,633206,F,London Region,Lower Than A Level,20-Oct,0-35,0,60,N,Fail
BBB,2014J,633902,F,Yorkshire Region,HE Qualification,0-10%,0-35,0,60,N,Pass
BBB,2014J,633949,F,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Distinction
BBB,2014J,634247,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
BBB,2014J,634636,M,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
BBB,2014J,634772,F,North Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
BBB,2014J,635251,F,London Region,HE Qualification,20-Oct,0-35,0,60,N,Withdrawn
BBB,2014J,635328,M,London Region,Lower Than A Level,0-10%,0-35,0,90,N,Fail
BBB,2014J,635425,F,West Midlands Region,Lower Than A Level,50-60%,0-35,0,60,N,Withdrawn
BBB,2014J,635452,F,Scotland,HE Qualification,20-30%,0-35,0,60,N,Pass
BBB,2014J,635561,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Fail
BBB,2014J,635716,F,South West Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Withdrawn
BBB,2014J,635777,F,Wales,A Level or Equivalent,30-40%,0-35,1,60,N,Pass
BBB,2014J,635890,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2014J,635921,M,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,120,N,Pass
BBB,2014J,635924,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
BBB,2014J,636064,F,South Region,HE Qualification,60-70%,0-35,0,60,N,Withdrawn
BBB,2014J,636302,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,Y,Pass
BBB,2014J,636525,F,Scotland,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
BBB,2014J,636660,F,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
BBB,2014J,636807,F,Ireland,Lower Than A Level,20-Oct,0-35,0,60,N,Withdrawn
BBB,2014J,636953,F,South East Region,HE Qualification,70-80%,0-35,0,120,N,Fail
BBB,2014J,637003,F,South East Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2014J,637063,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
BBB,2014J,637238,F,South East Region,HE Qualification,20-30%,35-55,0,120,N,Pass
BBB,2014J,637279,F,South East Region,Lower Than A Level,70-80%,0-35,0,120,N,Pass
BBB,2014J,637295,F,London Region,A Level or Equivalent,20-30%,0-35,0,120,Y,Withdrawn
BBB,2014J,637348,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,120,N,Fail
BBB,2014J,637370,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
BBB,2014J,637382,M,East Midlands Region,HE Qualification,50-60%,0-35,0,120,N,Pass
BBB,2014J,637388,F,South Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
BBB,2014J,637414,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Distinction
BBB,2014J,637586,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,60,N,Distinction
BBB,2014J,637715,M,South Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
BBB,2014J,637810,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
BBB,2014J,637815,F,Wales,HE Qualification,70-80%,35-55,0,60,N,Distinction
BBB,2014J,637820,F,Wales,Lower Than A Level,70-80%,35-55,0,90,N,Fail
BBB,2014J,637867,F,Wales,Lower Than A Level,50-60%,35-55,0,60,N,Fail
BBB,2014J,637903,F,Wales,Lower Than A Level,20-Oct,0-35,0,60,N,Pass
BBB,2014J,638036,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
BBB,2014J,638417,F,South West Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
BBB,2014J,638516,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Distinction
BBB,2014J,638544,F,West Midlands Region,A Level or Equivalent,20-Oct,0-35,0,120,N,Withdrawn
BBB,2014J,638554,F,East Anglian Region,HE Qualification,40-50%,0-35,0,60,N,Withdrawn
BBB,2014J,638575,F,North Western Region,HE Qualification,50-60%,0-35,0,120,N,Withdrawn
BBB,2014J,638756,F,London Region,A Level or Equivalent,30-40%,0-35,0,120,N,Pass
BBB,2014J,638818,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,N,Withdrawn
BBB,2014J,638997,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
BBB,2014J,639659,F,East Midlands Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
BBB,2014J,639663,F,Ireland,Lower Than A Level,70-80%,0-35,0,60,N,Pass
BBB,2014J,639724,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Distinction
BBB,2014J,640225,F,Wales,Lower Than A Level,20-30%,0-35,0,60,N,Pass
BBB,2014J,640265,F,South East Region,A Level or Equivalent,60-70%,35-55,0,180,N,Withdrawn
BBB,2014J,640289,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
BBB,2014J,640291,F,North Region,Lower Than A Level,20-Oct,0-35,0,120,N,Withdrawn
BBB,2014J,640330,M,South Region,Lower Than A Level,70-80%,55<=,0,60,N,Withdrawn
BBB,2014J,640425,F,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
BBB,2014J,640455,M,Ireland,A Level or Equivalent,20-Oct,35-55,0,60,N,Fail
BBB,2014J,640501,F,London Region,A Level or Equivalent,0-10%,0-35,0,120,N,Withdrawn
BBB,2014J,640701,M,Ireland,Lower Than A Level,40-50%,35-55,0,60,N,Pass
BBB,2014J,640706,F,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,120,N,Withdrawn
BBB,2014J,640712,F,North Western Region,HE Qualification,0-10%,0-35,0,120,N,Withdrawn
