code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
CCC,2014J,524431,F,South Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
CCC,2014J,524851,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,30,N,Withdrawn
CCC,2014J,525060,F,Scotland,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
CCC,2014J,526124,M,North Western Region,Lower Than A Level,40-50%,35-55,0,30,N,Withdrawn
CCC,2014J,526132,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Withdrawn
CCC,2014J,526235,M,Yorkshire Region,HE Qualification,40-50%,35-55,1,90,N,Fail
CCC,2014J,526441,M,South East Region,Lower Than A Level,60-70%,0-35,0,150,N,Fail
CCC,2014J,526601,M,South Region,Lower Than A Level,90-100%,35-55,0,60,N,Withdrawn
CCC,2014J,526741,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Fail
CCC,2014J,527958,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
CCC,2014J,528021,M,South Region,Lower Than A Level,90-100%,0-35,1,30,N,Withdrawn
CCC,2014J,528290,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn
CCC,2014J,528506,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
CCC,2014J,528700,M,South Region,HE Qualification,80-90%,35-55,0,30,N,Withdrawn
CCC,2014J,529179,M,Wales,Lower Than A Level,0-10%,35-55,0,90,N,Withdrawn
CCC,2014J,529309,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
CCC,2014J,529512,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
CCC,2014J,529550,F,East Anglian Region,A Level or Equivalent,70-80%,35-55,0,30,N,Withdrawn
CCC,2014J,529723,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
CCC,2014J,529975,M,Ireland,Lower Than A Level,10-20%,0-35,0,30,N,Fail
CCC,2014J,530663,F,South Region,A Level or Equivalent,50-60%,0-35,0,150,N,Pass
CCC,2014J,531674,F,West Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
CCC,2014J,531896,M,South Region,A Level or Equivalent,90-100%,0-35,0,30,N,Fail
CCC,2014J,532440,M,South East Region,Lower Than A Level,60-70%,0-35,1,60,N,Pass
CCC,2014J,532565,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,1,30,N,Fail
CCC,2014J,532649,M,Scotland,HE Qualification,70-80%,0-35,0,30,N,Fail
CCC,2014J,532744,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
CCC,2014J,532846,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
CCC,2014J,533006,F,North Western Region,A Level or Equivalent,20-30%,0-35,0,120,N,Withdrawn
CCC,2014J,533512,F,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
CCC,2014J,533689,F,Wales,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
CCC,2014J,534074,M,East Anglian Region,HE Qualification,70-80%,35-55,1,30,N,Withdrawn
CCC,2014J,534093,M,Yorkshire Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
CCC,2014J,534203,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
CCC,2014J,534733,M,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
CCC,2014J,535161,M,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,N,Fail
CCC,2014J,535259,M,East Midlands Region,HE Qualification,80-90%,35-55,0,30,N,Fail
CCC,2014J,535648,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Pass
CCC,2014J,536276,M,South East Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
CCC,2014J,536736,M,London Region,HE Qualification,10-20%,0-35,0,120,N,Withdrawn
CCC,2014J,536825,M,South East Region,A Level or Equivalent,40-50%,0-35,0,30,N,Withdrawn
CCC,2014J,537654,M,North Region,A Level or Equivalent,40-50%,0-35,1,30,Y,Pass
CCC,2014J,537811,F,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,120,Y,Distinction
CCC,2014J,539408,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,30,N,Withdrawn
CCC,2014J,539451,M,London Region,Lower Than A Level,10-20%,55<=,0,60,N,Fail
CCC,2014J,539727,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
CCC,2014J,540509,M,South East Region,Lower Than A Level,30-40%,0-35,1,60,N,Withdrawn
CCC,2014J,540694,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Withdrawn
CCC,2014J,540885,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,240,N,Withdrawn
CCC,2014J,541040,M,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
CCC,2014J,541482,M,East Anglian Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
CCC,2014J,541531,M,South East Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
CCC,2014J,541538,M,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,30,N,Pass
CCC,2014J,541708,M,South West Region,A Level or Equivalent,70-80%,35-55,0,30,N,Distinction
CCC,2014J,542054,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
CCC,2014J,542134,M,Wales,HE Qualification,50-60%,35-55,0,60,N,Withdrawn
CCC,2014J,542167,M,Scotland,HE Qualification,50-60%,0-35,0,60,Y,Pass
CCC,2014J,542180,F,South West Region,Lower Than A Level,40-50%,0-35,0,300,Y,Withdrawn
CCC,2014J,542557,M,Scotland,HE Qualification,90-100%,35-55,0,60,N,Distinction
CCC,2014J,543417,M,East Midlands Region,A Level or Equivalent,0-10%,0-35,1,60,N,Withdrawn
CCC,2014J,543653,M,London Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
CCC,2014J,543788,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,N,Pass
CCC,2014J,543953,F,South East Region,Lower Than A Level,50-60%,35-55,0,90,N,Withdrawn
CCC,2014J,544052,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
CCC,2014J,544071,M,South Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn
CCC,2014J,544267,M,South West Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
CCC,2014J,544271,M,South Region,A Level or Equivalent,60-70%,0-35,0,90,N,Withdrawn
CCC,2014J,544319,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
CCC,2014J,544720,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Fail
CCC,2014J,545118,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,90,N,Fail
CCC,2014J,545255,M,East Anglian Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
CCC,2014J,545493,M,Scotland,HE Qualification,90-100%,0-35,0,90,N,Withdrawn
CCC,2014J,545704,M,South East Region,Lower Than A Level,70-80%,0-35,0,60,Y,Pass
CCC,2014J,545758,M,West Midlands Region,Lower Than A Level,30-40%,0-35,1,30,N,Fail
CCC,2014J,546139,F,North Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
CCC,2014J,546400,F,Scotland,A Level or Equivalent,60-70%,0-35,1,60,N,Withdrawn
CCC,2014J,546634,F,North Region,A Level or Equivalent,10-20%,0-35,0,60,N,Withdrawn
CCC,2014J,546654,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,150,Y,Pass
CCC,2014J,546934,M,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn
CCC,2014J,547128,M,Wales,A Level or Equivalent,20-30%,35-55,0,180,Y,Withdrawn
CCC,2014J,547153,M,Wales,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
CCC,2014J,547506,M,South East Region,A Level or Equivalent,0-10%,0-35,0,90,N,Withdrawn
CCC,2014J,547612,F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,30,N,Pass
CCC,2014J,548922,M,Scotland,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
CCC,2014J,548926,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,1,60,N,Fail
CCC,2014J,549113,M,London Region,A Level or Equivalent,40-50%,0-35,0,60,N,Withdrawn
CCC,2014J,549439,M,Scotland,Lower Than A Level,80-90%,0-35,0,30,N,Fail
CCC,2014J,549677,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,N,Withdrawn
CCC,2014J,549687,F,East Midlands Region,Lower Than A Level,60-70%,35-55,0,30,N,Pass
CCC,2014J,549706,F,South Region,HE Qualification,90-100%,0-35,0,60,N,Pass
CCC,2014J,549769,F,Scotland,A Level or Equivalent,60-70%,0-35,0,110,N,Withdrawn
CCC,2014J,549783,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Distinction
CCC,2014J,549888,F,Scotland,A Level or Equivalent,30-40%,35-55,0,150,N,Withdrawn
CCC,2014J,549922,M,South East Region,A Level or Equivalent,80-90%,0-35,0,120,N,Withdrawn
CCC,2014J,550393,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,N,Fail
CCC,2014J,550545,F,Scotland,A Level or Equivalent,60-70%,0-35,1,90,N,Withdrawn
CCC,2014J,550702,F,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,210,N,Distinction
CCC,2014J,550814,M,South West Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
CCC,2014J,551158,M,Scotland,HE Qualification,40-50%,35-55,0,30,N,Withdrawn
CCC,2014J,551214,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,551220,M,North Region,HE Qualification,,0-35,0,120,N,Fail
CCC,2014J,551332,F,North Western Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
CCC,2014J,551397,M,Ireland,A Level or Equivalent,50-60%,0-35,0,30,N,Pass
CCC,2014J,551589,M,North Western Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
CCC,2014J,551772,M,East Anglian Region,HE Qualification,90-100%,0-35,0,30,N,Fail
CCC,2014J,551791,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,30,N,Withdrawn
CCC,2014J,552220,M,South West Region,HE Qualification,60-70%,0-35,0,60,N,Fail
CCC,2014J,552255,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,90,N,Withdrawn
CCC,2014J,552475,F,Wales,HE Qualification,0-10%,0-35,0,90,N,Withdrawn
CCC,2014J,552498,F,Scotland,A Level or Equivalent,50-60%,35-55,1,60,N,Pass
CCC,2014J,552666,M,South Region,A Level or Equivalent,50-60%,0-35,0,90,N,Withdrawn
CCC,2014J,552965,M,East Midlands Region,Lower Than A Level,60-70%,35-55,0,120,N,Distinction
CCC,2014J,553599,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
CCC,2014J,553719,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,N,Distinction
CCC,2014J,553741,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,120,N,Pass
CCC,2014J,554065,M,North Region,Lower Than A Level,,35-55,0,90,N,Distinction
CCC,2014J,554266,M,Scotland,Lower Than A Level,50-60%,35-55,0,30,N,Withdrawn
CCC,2014J,554444,F,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn
CCC,2014J,554459,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,N,Fail
CCC,2014J,554691,M,North Western Region,Lower Than A Level,40-50%,35-55,0,60,Y,Withdrawn
CCC,2014J,554761,M,Scotland,A Level or Equivalent,20-30%,35-55,1,60,N,Fail
CCC,2014J,555498,M,East Anglian Region,HE Qualification,50-60%,35-55,0,60,N,Pass
CCC,2014J,555760,M,Wales,HE Qualification,70-80%,35-55,0,120,N,Distinction
CCC,2014J,555884,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
CCC,2014J,555989,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction
CCC,2014J,556140,M,South Region,Lower Than A Level,80-90%,0-35,0,60,N,Pass
CCC,2014J,556251,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,556440,M,Scotland,HE Qualification,50-60%,35-55,0,120,Y,Fail
CCC,2014J,556450,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,Y,Fail
CCC,2014J,556476,F,London Region,Lower Than A Level,10-20%,0-35,0,120,Y,Fail
CCC,2014J,556521,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,1,30,Y,Withdrawn
CCC,2014J,556645,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,1,60,N,Fail
CCC,2014J,556788,M,North Region,Lower Than A Level,,35-55,1,480,N,Withdrawn
CCC,2014J,556824,M,Scotland,HE Qualification,70-80%,35-55,0,60,N,Distinction
CCC,2014J,557608,F,South East Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
CCC,2014J,557650,M,London Region,Lower Than A Level,30-40%,35-55,0,30,N,Pass
CCC,2014J,557700,M,North Region,Post Graduate Qualification,,0-35,1,30,N,Pass
CCC,2014J,557959,M,Yorkshire Region,HE Qualification,10-20%,35-55,0,60,N,Pass
CCC,2014J,558440,F,South West Region,Lower Than A Level,20-30%,0-35,0,120,Y,Withdrawn
CCC,2014J,558463,M,South Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
CCC,2014J,558839,M,Scotland,A Level or Equivalent,80-90%,0-35,0,30,N,Pass
CCC,2014J,559225,M,Scotland,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
CCC,2014J,559518,M,East Anglian Region,Lower Than A Level,10-20%,0-35,0,30,N,Fail
CCC,2014J,559672,M,North Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
CCC,2014J,559863,M,Ireland,Lower Than A Level,,35-55,0,30,N,Distinction
CCC,2014J,559912,M,East Midlands Region,Lower Than A Level,50-60%,0-35,1,60,N,Withdrawn
CCC,2014J,560064,M,South West Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail
CCC,2014J,560065,M,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
CCC,2014J,560399,M,South Region,HE Qualification,70-80%,35-55,0,90,N,Withdrawn
CCC,2014J,560554,M,North Western Region,A Level or Equivalent,10-20%,0-35,0,30,N,Fail
CCC,2014J,560723,M,Scotland,Lower Than A Level,70-80%,0-35,0,30,N,Withdrawn
CCC,2014J,560784,M,South Region,Lower Than A Level,80-90%,0-35,1,30,N,Fail
CCC,2014J,560879,F,North Western Region,A Level or Equivalent,50-60%,0-35,0,60,N,Pass
CCC,2014J,561009,F,Scotland,A Level or Equivalent,0-10%,0-35,0,120,Y,Pass
CCC,2014J,561113,F,West Midlands Region,Lower Than A Level,20-30%,0-35,0,120,N,Withdrawn
CCC,2014J,561195,M,Scotland,Lower Than A Level,50-60%,35-55,0,60,N,Pass
CCC,2014J,561208,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,561476,M,East Anglian Region,Lower Than A Level,70-80%,0-35,0,30,N,Pass
CCC,2014J,561560,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,120,N,Fail
CCC,2014J,561826,F,London Region,HE Qualification,0-10%,0-35,0,30,N,Pass
CCC,2014J,561848,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,N,Fail
CCC,2014J,561913,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Pass
CCC,2014J,562437,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
CCC,2014J,562884,F,Yorkshire Region,HE Qualification,0-10%,35-55,0,60,N,Pass
CCC,2014J,563016,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,N,Pass
CCC,2014J,563051,M,Ireland,A Level or Equivalent,10-20%,0-35,0,60,N,Pass
CCC,2014J,563230,M,Yorkshire Region,HE Qualification,90-100%,0-35,0,90,N,Withdrawn
CCC,2014J,563321,M,South Region,HE Qualification,70-80%,0-35,0,60,N,Pass
CCC,2014J,563430,F,London Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn
CCC,2014J,563920,M,South East Region,Lower Than A Level,50-60%,35-55,0,30,N,Pass
CCC,2014J,563951,M,North Western Region,Lower Than A Level,30-40%,35-55,0,150,Y,Withdrawn
CCC,2014J,563967,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn
CCC,2014J,564213,M,London Region,Lower Than A Level,30-40%,0-35,0,60,N,Pass
CCC,2014J,564356,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,30,N,Withdrawn
CCC,2014J,564649,M,Scotland,A Level or Equivalent,10-20%,35-55,0,30,N,Fail
CCC,2014J,564714,M,East Anglian Region,HE Qualification,90-100%,0-35,0,60,Y,Fail
CCC,2014J,564931,F,South West Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn
CCC,2014J,565066,M,South East Region,Lower Than A Level,90-100%,0-35,0,90,N,Withdrawn
CCC,2014J,565109,M,West Midlands Region,Lower Than A Level,20-30%,0-35,0,210,N,Withdrawn
CCC,2014J,565605,F,Scotland,Lower Than A Level,40-50%,35-55,0,60,N,Pass
CCC,2014J,565707,F,East Midlands Region,Lower Than A Level,20-30%,0-35,0,150,Y,Withdrawn
CCC,2014J,565743,M,North Western Region,Lower Than A Level,0-10%,35-55,0,120,N,Pass
CCC,2014J,565840,M,Wales,A Level or Equivalent,70-80%,0-35,0,210,N,Withdrawn
CCC,2014J,565883,M,Scotland,Lower Than A Level,10-20%,0-35,1,30,N,Withdrawn
CCC,2014J,566135,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
CCC,2014J,566447,F,Wales,HE Qualification,80-90%,0-35,0,30,N,Distinction
CCC,2014J,566464,M,South Region,A Level or Equivalent,10-20%,0-35,0,60,N,Pass
CCC,2014J,566664,M,London Region,A Level or Equivalent,40-50%,0-35,1,60,N,Withdrawn
CCC,2014J,566694,F,South Region,Lower Than A Level,20-30%,0-35,0,90,N,Withdrawn
CCC,2014J,566938,M,London Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction
CCC,2014J,566979,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
CCC,2014J,567152,M,London Region,HE Qualification,10-20%,0-35,0,120,N,Withdrawn
CCC,2014J,567304,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
CCC,2014J,567451,M,North Western Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn
CCC,2014J,567597,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,90,Y,Pass
CCC,2014J,567719,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Fail
CCC,2014J,567888,M,South East Region,HE Qualification,90-100%,55<=,0,60,N,Distinction
CCC,2014J,568307,F,North Western Region,Lower Than A Level,30-40%,0-35,0,30,N,Withdrawn
CCC,2014J,568596,M,Scotland,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
CCC,2014J,568691,F,London Region,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
CCC,2014J,568948,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,N,Distinction
CCC,2014J,569049,F,Scotland,A Level or Equivalent,30-40%,0-35,0,150,N,Withdrawn
CCC,2014J,569132,M,South East Region,Lower Than A Level,80-90%,0-35,0,60,N,Withdrawn
CCC,2014J,569277,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
CCC,2014J,569625,M,Scotland,A Level or Equivalent,60-70%,35-55,0,60,N,Fail
CCC,2014J,569944,M,Yorkshire Region,No Formal quals,30-40%,0-35,0,90,N,Distinction
CCC,2014J,570453,M,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
CCC,2014J,570491,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,90,N,Pass
CCC,2014J,570671,M,Ireland,A Level or Equivalent,90-100%,0-35,1,90,Y,Withdrawn
CCC,2014J,570717,M,North Western Region,Lower Than A Level,50-60%,35-55,0,90,Y,Withdrawn
CCC,2014J,570732,M,East Midlands Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
CCC,2014J,570757,M,Ireland,Post Graduate Qualification,,0-35,0,30,N,Pass
CCC,2014J,570895,M,West Midlands Region,Lower Than A Level,30-40%,35-55,0,30,N,Fail
CCC,2014J,570954,M,Scotland,Lower Than A Level,20-30%,35-55,1,60,Y,Withdrawn
CCC,2014J,570985,M,North Western Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
CCC,2014J,570997,F,East Anglian Region,A Level or Equivalent,50-60%,0-35,0,120,N,Withdrawn
CCC,2014J,571131,M,Wales,Lower Than A Level,60-70%,0-35,0,60,N,Pass
CCC,2014J,571610,M,South Region,HE Qualification,40-50%,0-35,0,30,N,Withdrawn
CCC,2014J,571765,M,South East Region,No Formal quals,20-30%,0-35,0,60,N,Distinction
CCC,2014J,571808,M,West Midlands Region,A Level or Equivalent,0-10%,35-55,1,120,N,Distinction
CCC,2014J,571833,M,East Midlands Region,Lower Than A Level,80-90%,35-55,0,30,N,Pass
CCC,2014J,571921,F,Scotland,HE Qualification,50-60%,35-55,0,60,N,Pass
CCC,2014J,571950,M,North Western Region,No Formal quals,0-10%,35-55,0,270,N,Withdrawn
CCC,2014J,571962,M,Ireland,Lower Than A Level,0-10%,35-55,0,60,N,Fail
CCC,2014J,572011,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,N,Fail
CCC,2014J,572098,F,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass
CCC,2014J,572154,M,Scotland,HE Qualification,40-50%,0-35,1,60,N,Withdrawn
CCC,2014J,572231,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,Y,Pass
CCC,2014J,572250,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,90,N,Withdrawn
CCC,2014J,572339,M,North Western Region,A Level or Equivalent,50-60%,35-55,0,30,N,Withdrawn
CCC,2014J,572396,M,South West Region,Lower Than A Level,60-70%,0-35,0,120,N,Distinction
CCC,2014J,572431,M,South West Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
CCC,2014J,572537,M,West Midlands Region,A Level or Equivalent,90-100%,35-55,0,60,N,Distinction
CCC,2014J,572584,M,London Region,Lower Than A Level,50-60%,35-55,0,60,N,Withdrawn
CCC,2014J,572588,M,South East Region,A Level or Equivalent,50-60%,0-35,0,60,N,Withdrawn
CCC,2014J,572589,F,East Midlands Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn
CCC,2014J,572599,M,West Midlands Region,Lower Than A Level,10-20%,0-35,0,60,Y,Withdrawn
CCC,2014J,572659,M,London Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
CCC,2014J,572735,M,East Anglian Region,Lower Than A Level,60-70%,35-55,0,60,N,Pass
CCC,2014J,572746,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,30,N,Withdrawn
CCC,2014J,572754,M,Scotland,A Level or Equivalent,80-90%,0-35,0,90,Y,Withdrawn
CCC,2014J,572783,M,North Western Region,HE Qualification,80-90%,35-55,0,60,N,Pass
CCC,2014J,572816,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Withdrawn
CCC,2014J,572874,M,London Region,Lower Than A Level,10-20%,0-35,0,90,N,Pass
CCC,2014J,572919,F,East Midlands Region,No Formal quals,0-10%,0-35,0,60,N,Pass
CCC,2014J,573093,M,South East Region,A Level or Equivalent,70-80%,35-55,0,60,N,Withdrawn
CCC,2014J,573153,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,1,120,N,Withdrawn
CCC,2014J,573473,M,South Region,Lower Than A Level,10-20%,0-35,0,60,N,Withdrawn
CCC,2014J,573481,M,South West Region,A Level or Equivalent,10-20%,0-35,0,120,N,Withdrawn
CCC,2014J,573689,M,East Midlands Region,Lower Than A Level,60-70%,0-35,0,90,N,Withdrawn
CCC,2014J,573858,M,South East Region,A Level or Equivalent,0-10%,35-55,0,30,N,Pass
CCC,2014J,573920,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,30,N,Withdrawn
CCC,2014J,573924,M,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
CCC,2014J,574056,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,150,N,Withdrawn
CCC,2014J,574259,M,South West Region,HE Qualification,80-90%,0-35,0,30,N,Pass
CCC,2014J,574310,F,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,90,N,Distinction
CCC,2014J,574325,M,East Anglian Region,HE Qualification,70-80%,0-35,0,30,N,Fail
CCC,2014J,574507,M,West Midlands Region,Lower Than A Level,90-100%,0-35,0,30,N,Withdrawn
CCC,2014J,574508,M,North Western Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
CCC,2014J,574523,M,South East Region,A Level or Equivalent,50-60%,0-35,1,60,N,Withdrawn
CCC,2014J,574586,M,Ireland,A Level or Equivalent,70-80%,35-55,1,60,N,Withdrawn
CCC,2014J,574590,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass
CCC,2014J,574637,M,South Region,A Level or Equivalent,70-80%,0-35,0,30,N,Pass
CCC,2014J,574705,M,North Region,Lower Than A Level,,0-35,0,60,N,Distinction
CCC,2014J,574720,M,North Western Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
CCC,2014J,574891,F,South Region,A Level or Equivalent,30-40%,0-35,0,90,N,Withdrawn
CCC,2014J,574928,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,120,N,Pass
CCC,2014J,575039,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail
CCC,2014J,575047,M,West Midlands Region,A Level or Equivalent,10-20%,0-35,0,30,N,Fail
CCC,2014J,575162,M,Scotland,HE Qualification,30-40%,0-35,0,60,N,Fail
CCC,2014J,575258,M,East Anglian Region,Lower Than A Level,20-30%,35-55,0,120,N,Withdrawn
CCC,2014J,575265,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,90,N,Withdrawn
CCC,2014J,575398,M,North Western Region,Lower Than A Level,50-60%,0-35,0,90,N,Withdrawn
CCC,2014J,575553,M,Ireland,A Level or Equivalent,90-100%,0-35,0,60,N,Withdrawn
CCC,2014J,575763,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,30,N,Withdrawn
CCC,2014J,575766,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
CCC,2014J,575798,M,South West Region,A Level or Equivalent,40-50%,0-35,0,90,N,Pass
CCC,2014J,576233,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,N,Fail
CCC,2014J,576251,M,Ireland,A Level or Equivalent,80-90%,35-55,0,60,N,Distinction
CCC,2014J,576433,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,30,N,Distinction
CCC,2014J,576439,M,East Anglian Region,Lower Than A Level,90-100%,0-35,0,60,N,Pass
CCC,2014J,576453,M,Scotland,HE Qualification,80-90%,35-55,0,90,N,Distinction
CCC,2014J,576541,F,West Midlands Region,A Level or Equivalent,10-20%,35-55,0,60,N,Fail
CCC,2014J,576568,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
CCC,2014J,576791,M,North Region,HE Qualification,40-50%,0-35,0,30,N,Pass
CCC,2014J,576876,M,South East Region,Lower Than A Level,80-90%,0-35,0,120,N,Withdrawn
CCC,2014J,577148,M,London Region,A Level or Equivalent,0-10%,0-35,0,60,N,Withdrawn
