id_assessment,id_student,date_submitted,is_banked,score
24293,608423,158,0,71
24293,608577,-1,1,95
24293,608681,167,0,46
24293,608746,158,0,79
24293,608978,154,0,94
24293,609031,156,0,97
24293,609235,158,0,93
24293,609456,158,0,77
24293,609537,154,0,99
24293,609852,158,0,90
24293,609891,158,0,44
24293,609969,158,0,85
24293,610033,158,0,87
24293,610234,153,0,90
24293,610287,-1,1,83
24293,610643,158,0,70
24293,610650,158,0,57
24293,610881,158,0,88
24293,610904,158,0,78
24293,611033,171,0,76
24293,611255,157,0,80
24293,611407,158,0,88
24293,611417,158,0,73
24293,611542,158,0,93
24293,611593,152,0,98
24293,611813,158,0,97
24293,612179,172,0,48
24293,612327,156,0,49
24293,612798,157,0,84
24293,612860,157,0,76
24293,613122,156,0,35
24293,613237,158,0,63
24293,613370,157,0,98
24293,613667,151,0,59
24293,614265,158,0,82
24293,614300,158,0,73
24293,614458,150,0,95
24293,614804,158,0,40
24293,615075,156,0,98
24293,616386,158,0,43
24293,616439,158,0,44
24293,616658,158,0,83
24293,616870,158,0,93
24293,617740,153,0,98
24293,618513,178,0,43
24293,618649,158,0,51
24293,618777,141,0,97
24293,618865,158,0,63
24293,618875,164,0,50
24293,619359,156,0,70
24293,619380,157,0,75
24293,619927,150,0,85
24293,619928,151,0,85
24293,620231,160,0,44
24293,620369,-1,1,50
24293,620716,162,0,87
24293,621300,164,0,57
24293,621442,158,0,44
24293,621696,158,0,68
24293,621884,143,0,89
24293,622027,155,0,22
24293,622192,157,0,89
24293,622374,135,0,98
24293,622541,153,0,61
24293,622812,156,0,79
24293,622935,158,0,88
24293,623100,158,0,90
24293,623124,157,0,60
24293,623484,156,0,94
24293,624060,-1,1,99
24293,624156,158,0,47
24293,624209,158,0,89
24293,624493,156,0,88
24293,624789,157,0,88
24293,624927,158,0,89
24293,625067,156,0,40
24293,625263,158,0,70
24293,625357,156,0,95
24293,625541,163,0,59
24293,626296,159,0,71
24293,626417,163,0,75
24293,626463,178,0,46
24293,626757,158,0,96
24293,626878,157,0,39
24293,627184,158,0,34
24293,627417,158,0,81
24293,627450,157,0,49
24293,627471,157,0,93
24293,628034,158,0,40
24293,628114,158,0,75
24293,628300,158,0,72
24293,628361,158,0,99
24293,628376,158,0,87
24293,628407,146,0,82
24293,628777,165,0,40
24293,629405,155,0,96
24293,629523,158,0,99
24293,629535,158,0,39
24293,629607,155,0,70
24293,629692,157,0,90
24293,629696,158,0,80
24293,630013,165,0,69
24293,630177,158,0,85
24293,630200,158,0,36
24293,630430,158,0,71
24293,630467,158,0,93
24293,630479,147,0,81
24293,630519,152,0,73
24293,630905,157,0,98
24293,630935,164,0,72
24293,631073,165,0,82
24293,631117,137,0,96
24293,631491,157,0,100
24293,631573,158,0,46
24293,631663,176,0,89
24293,631771,157,0,97
24293,631851,158,0,97
24293,631870,159,0,55
24293,631924,157,0,71
24293,632004,150,0,76
24293,632083,155,0,68
24293,632575,158,0,85
24293,632637,178,0,24
24293,632709,166,0,96
24293,632756,157,0,93
24293,632866,158,0,79
24293,633008,147,0,98
24293,633069,156,0,98
24293,633179,148,0,83
24293,633303,150,0,99
24293,633504,143,0,92
24293,633544,158,0,38
24293,633634,158,0,29
24293,633647,157,0,73
24293,633746,159,0,68
24293,633914,156,0,86
24293,633960,158,0,95
24293,634200,158,0,78
24293,634351,158,0,84
24293,634536,157,0,91
24293,634552,158,0,82
24293,634600,158,0,59
24293,634648,156,0,47
24293,634721,179,0,69
24293,634824,158,0,50
24293,634853,-1,1,57
24293,635573,155,0,98
24293,635802,157,0,92
24293,636000,158,0,45
24293,636124,154,0,95
24293,636364,157,0,93
24293,636387,158,0,83
24293,636732,158,0,76
24293,636783,157,0,95
24293,637070,158,0,45
24293,637691,165,0,47
24293,637708,153,0,94
24293,637754,156,0,98
24293,638018,158,0,88
24293,638771,158,0,80
24293,639012,156,0,32
24293,640773,158,0,53
24293,641363,158,0,55
24293,641696,158,0,79
24293,641804,158,0,28
24293,642291,166,0,83
24293,642591,172,0,80
24293,642838,157,0,81
24293,643403,158,0,82
24293,643568,157,0,86
24293,643758,172,0,42
24293,644093,165,0,85
24293,644242,158,0,83
24293,644369,165,0,50
24293,644480,158,0,71
24293,644828,158,0,92
24293,644951,156,0,95
24293,644974,112,0,87
24293,645124,158,0,100
24293,645144,149,0,100
24293,645216,165,0,90
24293,645334,154,0,97
24293,645586,158,0,96
24293,645698,158,0,84
24293,645770,165,0,71
24293,645792,164,0,99
24293,645835,185,0,48
24293,646071,158,0,24
24293,646173,158,0,90
24293,646351,158,0,92
24293,646413,158,0,37
24293,646481,177,0,85
24293,646589,158,0,39
24293,646998,158,0,74
24293,647148,168,0,50
24293,647195,158,0,97
24293,647479,158,0,37
24293,647593,157,0,83
24293,647763,157,0,82
24293,647865,171,0,46
24293,647888,158,0,90
24293,648085,173,0,78
24293,648140,158,0,39
24293,648285,157,0,62
24293,648363,158,0,99
24293,648590,158,0,56
24293,648781,158,0,52
24293,648854,158,0,61
24293,649129,158,0,96
24293,649141,158,0,30
24293,649343,161,0,69
24293,649592,159,0,76
24293,649604,158,0,41
24293,649761,155,0,58
24293,649816,166,0,19
24293,650099,157,0,85
24293,650341,157,0,77
24293,650370,158,0,83
24293,650787,165,0,39
24293,650856,158,0,55
24293,650863,154,0,96
24293,651423,154,0,92
24293,651495,147,0,96
24293,651508,158,0,95
24293,651759,158,0,99
24293,651764,158,0,95
24293,651823,173,0,65
24293,651850,165,0,15
24293,651935,155,0,81
24293,652023,157,0,79
24293,652501,165,0,62
24293,652902,138,0,100
24293,653127,153,0,99
24293,653278,158,0,93
24293,653452,179,0,31
24293,653821,159,0,73
24293,654000,157,0,70
24293,654016,165,0,90
24293,654031,158,0,85
24293,654322,157,0,91
24293,654504,158,0,73
24293,654539,158,0,90
24293,654646,158,0,97
24293,654915,157,0,82
24293,655051,165,0,36
24293,655108,157,0,92
24293,655353,155,0,88
24293,655378,165,0,84
24293,655390,157,0,95
24293,655498,158,0,94
24293,655890,157,0,100
24293,655927,158,0,43
24293,656277,157,0,86
24293,656340,151,0,82
24293,656347,158,0,75
24293,656642,158,0,47
24293,656683,155,0,94
24293,656929,161,0,28
24293,657050,156,0,96
24293,657145,158,0,95
24293,657352,158,0,55
24293,674497,158,0,81
24293,674541,138,0,98
24293,674699,159,0,64
24293,674808,161,0,44
24293,675063,156,0,99
24293,675111,158,0,91
24293,675374,162,0,54
24293,675396,163,0,72
24293,675477,163,0,72
24293,675504,158,0,88
24293,675823,172,0,51
24293,675875,155,0,95
24293,675902,158,0,26
24293,676390,158,0,67
24293,676538,165,0,50
24293,676650,110,0,99
24293,676909,158,0,98
24293,676916,162,0,73
24293,676964,157,0,70
24293,677006,157,0,88
24293,677018,156,0,76
24293,677085,158,0,49
24293,677089,155,0,90
24293,677349,157,0,85
24293,677459,166,0,54
24293,677641,130,0,91
24293,677741,158,0,87
24293,678089,152,0,80
24293,678194,158,0,63
24293,678204,156,0,88
24293,678339,158,0,77
24293,678790,158,0,52
24293,679039,158,0,0
24293,679386,157,0,42
24293,679431,153,0,96
24293,679451,158,0,98
24293,679569,157,0,56
24293,679663,157,0,65
24293,679733,136,0,98
24293,679750,158,0,77
24293,679886,158,0,82
24293,679939,158,0,79
24293,679959,159,0,64
24293,680002,150,0,80
24293,680027,158,0,98
24293,680187,163,0,93
24293,680267,158,0,75
24293,680492,157,0,93
24293,680602,158,0,61
24293,680687,157,0,98
24293,680765,157,0,41
24293,680804,165,0,70
24293,681165,156,0,98
24293,681174,157,0,90
24293,681235,179,0,64
24293,681302,157,0,70
24293,681642,143,0,94
24293,682301,165,0,58
24293,682511,165,0,65
24293,682569,158,0,65
24293,682961,158,0,93
24293,683625,159,0,78
24293,683668,155,0,98
24293,683777,158,0,59
24293,684270,158,0,47
24293,684444,157,0,70
24293,684498,158,0,37
24293,684514,158,0,73
24293,684669,158,0,72
24293,684709,150,0,98
24293,684905,157,0,69
24293,685098,156,0,99
24293,685206,158,0,94
24293,685212,158,0,86
24293,685287,158,0,92
24293,685412,158,0,93
24293,685458,157,0,91
24293,685487,155,0,99
24293,685514,158,0,54
24293,685572,172,0,55
24293,685619,157,0,39
24293,685849,170,0,69
24293,685871,150,0,95
24293,685950,172,0,45
24293,685964,157,0,95
24293,686001,158,0,76
24293,686018,158,0,94
24293,686058,153,0,93
24293,686110,157,0,30
24293,686268,168,0,75
24293,686411,124,0,98
24293,686558,158,0,71
24293,686584,158,0,77
24293,686907,158,0,70
24293,686957,158,0,62
24293,687160,160,0,93
24293,687190,153,0,96
24293,687206,156,0,98
24293,687216,150,0,98
24293,687686,151,0,95
24293,687877,158,0,69
24293,688281,157,0,84
24293,688337,157,0,91
24293,688521,158,0,90
24293,688770,158,0,67
24293,689004,158,0,97
24293,689050,157,0,98
24293,689190,158,0,76
24293,689217,158,0,70
24293,689246,158,0,100
24293,689399,158,0,54
24293,689637,158,0,80
24293,689759,158,0,76
24293,689855,158,0,90
24293,690046,158,0,57
24293,690062,148,0,62
24293,690404,156,0,92
24293,690507,157,0,55
24293,690589,160,0,15
24293,690644,157,0,86
24293,690695,177,0,98
24293,690733,117,0,99
24293,691069,158,0,96
24293,691195,158,0,11
24293,691218,165,0,64
24293,691550,158,0,95
24293,691843,165,0,28
24293,691926,161,0,89
24293,692105,158,0,92
24293,692490,158,0,85
24293,692603,158,0,99
24293,692654,157,0,73
24293,692928,158,0,84
24293,693058,158,0,99
24293,693141,166,0,74
24293,693182,158,0,60
24293,693204,158,0,68
24293,693302,154,0,91
24293,693747,158,0,80
24293,693938,151,0,96
24293,694103,159,0,92
24293,694362,157,0,90
24293,694472,158,0,85
24293,694523,158,0,89
24293,694579,158,0,87
24293,694680,165,0,51
24293,694860,158,0,95
24293,695270,158,0,82
24293,695354,125,0,94
24293,695653,158,0,0
24293,695673,157,0,95
24293,695732,149,0,97
24293,696271,157,0,98
24293,696469,158,0,98
24293,696515,158,0,46
24293,696696,158,0,98
24293,696833,158,0,74
24293,697567,157,0,98
24293,698002,129,0,97
24293,698299,156,0,97
24293,698355,156,0,96
24293,698359,158,0,70
24293,941282,161,0,95
24293,943374,158,0,39
24293,986561,156,0,91
24293,1031884,155,0,98
24293,1068316,158,0,17
24293,1076015,158,0,92
24293,1101190,164,0,76
24293,1301103,157,0,96
24293,1332356,158,0,84
24293,1352733,147,0,98
24293,1360953,158,0,93
24293,1442981,158,0,81
24293,1483632,158,0,88
24293,1490624,154,0,97
24293,1501577,157,0,97
24293,1501614,157,0,81
24293,1593442,158,0,82
24293,1634278,158,0,35
24293,1658963,157,0,84
24293,1671022,162,0,84
24293,1674799,179,0,70
24293,1752813,147,0,84
24293,1773925,158,0,99
24293,1808622,158,0,82
24293,1810414,158,0,37
24293,1828753,158,0,92
24293,1851108,157,0,96
24293,1874160,155,0,89
24293,1897054,158,0,83
24293,1902240,157,0,80
24293,1906003,159,0,60
24293,1915824,158,0,64
24293,1936285,153,0,98
24293,1942491,156,0,68
24293,1942870,149,0,99
24293,1961938,146,0,100
24293,1982166,171,0,73
24293,1991399,170,0,90
24293,2013403,156,0,97
24293,2020916,158,0,50
24293,2026585,156,0,92
24293,2050179,148,0,92
24293,2067377,158,0,89
24293,2070517,156,0,99
24293,2078353,165,0,51
24293,2083701,176,0,94
24293,2084711,162,0,96
24293,2091230,164,0,89
24293,2096918,157,0,61
24293,2127889,158,0,87
24293,2137171,164,0,88
24293,2159868,158,0,35
24293,2172136,158,0,92
24293,2178686,141,0,90
24293,2257112,158,0,78
24293,2257740,159,0,86
24293,2285527,157,0,94
24293,2289145,165,0,71
24293,2316201,161,0,85
24293,2327472,158,0,34
24293,2333156,156,0,100
24293,2340786,157,0,98
24293,2345751,149,0,93
24293,2376512,157,0,65
24293,2383983,154,0,85
24293,2388623,155,0,47
24293,2393945,157,0,72
24293,2394090,159,0,74
24293,2405934,158,0,36
24293,2410609,158,0,45
24293,2421961,178,0,26
24293,2434666,157,0,100
24293,2458925,157,0,64
24293,2464118,166,0,76
24293,2464386,158,0,67
24293,2469688,157,0,88
24293,2499779,158,0,65
24293,2500064,158,0,17
24293,2517389,155,0,85
24293,2520539,160,0,53
24293,2557563,165,0,73
24293,2559144,156,0,83
24293,2593755,163,0,53
24293,2593920,164,0,76
24293,2595204,165,0,10
24293,2598961,159,0,96
24293,2599883,157,0,97
24293,2614093,157,0,96
24293,2619025,158,0,87
24293,2620661,157,0,73
24293,2647893,164,0,98
24293,2650741,157,0,13
24293,2655763,179,0,37
24293,2658314,165,0,62
24293,2668106,179,0,77
24293,2686712,168,0,22
24293,2691861,158,0,60
24293,23698,158,0,69
24293,27116,154,0,92
24293,29420,161,0,56
24293,29639,157,0,90
24293,30096,147,0,89
24293,30850,155,0,100
24293,31161,148,0,97
24293,42746,156,0,95
24293,53300,121,0,85
24293,60809,158,0,86
24293,63371,158,0,81
24293,70495,155,0,91
24293,72609,168,0,25
24293,76949,175,0,88
24293,80329,176,0,98
24293,80491,158,0,19
24293,104480,154,0,95
24293,105413,158,0,47
24293,109577,158,0,56
24293,112454,158,0,91
24293,114367,158,0,83
24293,120236,163,0,22
24293,131222,157,0,84
24293,136335,158,0,96
24293,138861,158,0,96
24293,142092,147,0,92
24293,144745,157,0,66
24293,155298,157,0,65
24293,164968,160,0,89
24293,165647,159,0,48
24293,170030,158,0,88
24293,175638,165,0,19
24293,178072,195,0,69
24293,182854,165,0,50
24293,185127,158,0,52
24293,188662,158,0,82
24293,196189,159,0,87
24293,199361,158,0,88
24293,199760,167,0,50
24293,201425,165,0,91
24293,240486,158,0,68
24293,242778,158,0,44
24293,243358,158,0,44
24293,244738,158,0,85
24293,245217,158,0,57
24293,245600,157,0,93
24293,246829,158,0,24
24293,256867,168,0,88
24293,257887,173,0,95
24293,259641,158,0,98
24293,262385,158,0,88
24293,264151,166,0,30
24293,269388,158,0,46
24293,275297,156,0,86
24293,275711,164,0,59
24293,284095,156,0,88
24293,285637,158,0,35
24293,286658,149,0,99
24293,291674,159,0,78
24293,293162,158,0,58
24293,293686,158,0,57
24293,297166,165,0,48
24293,303218,158,0,90
24293,306202,165,0,38
24293,310280,159,0,16
24293,310765,157,0,88
24293,311862,158,0,70
24293,312061,159,0,20
24293,314956,158,0,45
24293,316091,171,0,42
24293,317801,172,0,65
24293,327057,148,0,97
24293,330453,146,0,89
24293,332436,148,0,72
24293,334225,165,0,67
24293,335405,154,0,94
24293,336772,157,0,85
24293,339235,155,0,93
24293,342799,163,0,34
24293,347809,163,0,93
24293,348783,155,0,100
24293,348855,179,0,82
24293,352637,110,0,97
24293,355935,161,0,68
24293,356523,158,0,73
24293,358075,164,0,69
24293,359958,152,0,98
24293,362140,158,0,72
24293,364103,170,0,50
24293,365661,157,0,72
24293,365701,114,0,92
24293,366164,158,0,46
24293,366873,157,0,77
24293,367352,157,0,54
24293,368436,158,0,71
24293,369610,157,0,87
24293,371439,179,0,29
24293,372234,157,0,92
24293,372577,160,0,33
24293,382378,160,0,75
24293,387963,156,0,82
24293,391466,158,0,50
24293,393142,151,0,97
24293,394791,158,0,65
24293,400958,158,0,36
24293,402378,155,0,70
24293,406698,172,0,54
24293,408608,157,0,76
24293,409733,157,0,95
24293,409852,165,0,21
24293,409953,163,0,78
24293,411549,158,0,31
24293,412600,165,0,28
24293,412663,158,0,40
24293,413087,165,0,45
24293,413200,165,0,40
24293,414772,158,0,60
24293,415631,164,0,61
24293,416284,158,0,38
24293,417522,157,0,85
24293,417724,157,0,79
24293,418397,157,0,85
24293,420042,151,0,94
24293,422343,158,0,78
24293,422542,171,0,20
24293,422670,157,0,71
24293,423607,165,0,51
24293,423622,158,0,66
24293,425287,158,0,43
24293,427413,158,0,74
24293,429015,158,0,56
24293,430487,153,0,96
24293,430806,158,0,82
24293,433794,158,0,56
24293,437482,158,0,85
24293,440103,165,0,46
24293,440171,158,0,63
24293,442669,158,0,85
24293,446778,158,0,81
24293,447644,158,0,76
24293,464732,172,0,44
24293,464981,155,0,98
24293,465900,158,0,70
24293,466360,158,0,85
24293,466372,158,0,70
24293,470159,166,0,44
24293,470385,156,0,87
24293,471580,157,0,52
24293,472309,-1,1,44
24293,472651,158,0,75
24293,472736,154,0,96
24293,472762,157,0,87
24293,473082,158,0,32
24293,473491,164,0,95
24293,474495,158,0,90
24293,474628,158,0,81
24293,475065,157,0,67
24293,475149,178,0,73
24293,475734,165,0,83
24293,477099,158,0,79
24293,478346,158,0,63
24293,478513,158,0,93
24293,481169,165,0,63
24293,481314,157,0,62
24293,481350,179,0,46
24293,482145,158,0,49
24293,483543,157,0,82
24293,484223,158,0,76
24293,485920,158,0,38
24293,487314,164,0,78
24293,492357,168,0,32
24293,493416,154,0,72
24293,494829,158,0,39
24293,495438,157,0,30
24293,496355,178,0,90
24293,496845,158,0,63
24293,498236,157,0,57
24293,498459,140,0,98
24293,499703,155,0,97
24293,499813,158,0,92
24293,500189,172,0,65
24293,501146,157,0,76
24293,501867,154,0,88
24293,503457,158,0,82
24293,503610,158,0,91
24293,503710,158,0,55
24293,503779,160,0,94
24293,504363,158,0,76
24293,505108,163,0,34
24293,505700,158,0,28
24293,505722,157,0,72
24293,506705,158,0,87
24293,508637,156,0,88
24293,510054,170,0,64
24293,510266,158,0,54
24293,511258,156,0,86
24293,512259,155,0,59
24293,513969,165,0,72
24293,515426,165,0,58
24293,515734,158,0,42
24293,515857,157,0,69
24293,517416,168,0,87
24293,518359,156,0,96
24293,519057,157,0,69
24293,520077,163,0,61
24293,521115,157,0,99
24293,521292,163,0,79
24293,522257,158,0,85
24293,522754,165,0,45
24293,523762,160,0,53
24293,523872,165,0,73
24293,523944,158,0,83
24293,526741,158,0,84
24293,528506,164,0,77
24293,530663,158,0,67
24293,531896,157,0,61
24293,532440,157,0,74
24293,532565,158,0,26
24293,533689,158,0,33
24293,534093,150,0,86
24293,534733,156,0,87
24293,535161,166,0,92
24293,536276,169,0,76
24293,537654,-1,1,60
24293,537811,151,0,99
24293,541482,158,0,46
24293,541531,158,0,78
24293,541538,229,0,59
24293,541708,156,0,97
24293,542167,156,0,82
24293,542557,156,0,96
24293,543788,156,0,75
24293,544052,160,0,37
24293,544267,158,0,94
24293,545255,158,0,77
24293,545704,160,0,55
24293,546654,156,0,80
24293,547153,160,0,63
24293,547612,157,0,74
24293,548926,158,0,24
24293,549439,155,0,65
24293,549687,157,0,80
24293,549706,164,0,85
24293,549783,143,0,97
24293,549888,165,0,88
24293,550702,158,0,85
24293,550814,158,0,37
24293,551214,165,0,62
24293,551332,158,0,32
24293,551397,159,0,57
24293,551772,158,0,59
24293,552498,158,0,85
24293,552965,157,0,97
24293,553719,150,0,96
24293,553741,-1,1,50
24293,554065,158,0,97
24293,554459,178,0,28
24293,554761,165,0,74
24293,555498,157,0,83
24293,555760,158,0,94
24293,555884,147,0,97
24293,555989,158,0,98
24293,556645,157,0,51
24293,556824,155,0,93
24293,557650,152,0,75
24293,557700,158,0,50
24293,558440,159,0,31
24293,558463,163,0,91
24294,23698,206,0,67
24294,27116,207,0,84
24294,29420,207,0,54
24294,29639,207,0,89
24294,30096,203,0,79
24294,30850,196,0,99
24294,31161,176,0,96
24294,42746,201,0,95
24294,46705,216,0,35
24294,53300,135,0,87
24294,60809,207,0,91
24294,63371,206,0,80
24294,70495,199,0,93
24294,72609,207,0,65
24294,76949,207,0,28
24294,80329,207,0,100
24294,104480,207,0,59
24294,105413,207,0,32
24294,112454,207,0,95
24294,114367,206,0,94
24294,120236,208,0,49
24294,131222,205,0,93
24294,131933,207,0,74
24294,136335,208,0,87
24294,138861,212,0,87
24294,142092,160,0,96
24294,144745,206,0,80
24294,155298,206,0,67
24294,164968,207,0,71
24294,170030,214,0,90
24294,175638,206,0,29
24294,178072,207,0,61
24294,185127,207,0,25
24294,188251,207,0,62
24294,188273,207,0,65
24294,188662,207,0,74
24294,196189,205,0,87
24294,199361,207,0,90
24294,199760,207,0,53
24294,201425,213,0,70
24294,240486,207,0,44
24294,242778,207,0,55
24294,243358,207,0,64
24294,244738,206,0,89
24294,245217,207,0,71
24294,245600,204,0,85
24294,256867,207,0,96
24294,259641,207,0,96
24294,262385,205,0,94
24294,264151,207,0,27
24294,264845,206,0,34
24294,269388,207,0,52
24294,275297,204,0,97
24294,275711,206,0,71
24294,284095,205,0,95
24294,286658,198,0,89
24294,291674,207,0,94
24294,293162,194,0,70
24294,293686,220,0,70
24294,303218,207,0,95
24294,306202,209,0,21
24294,310280,207,0,48
24294,310765,202,0,71
24294,311862,206,0,86
24294,314956,205,0,54
24294,316091,209,0,40
24294,317801,206,0,32
24294,327057,204,0,100
24294,330453,202,0,94
24294,332436,199,0,93
24294,334225,214,0,78
24294,335405,204,0,92
24294,336772,206,0,95
24294,339235,203,0,94
24294,342799,207,0,75
24294,347809,206,0,87
24294,348783,204,0,95
24294,348855,206,0,89
24294,352637,136,0,98
24294,355935,207,0,75
24294,359958,207,0,93
24294,362140,206,0,87
24294,364103,208,0,67
24294,365661,206,0,84
24294,365701,174,0,97
24294,366873,206,0,56
24294,367352,206,0,63
24294,368436,207,0,74
24294,369610,207,0,86
24294,372234,206,0,92
24294,372577,207,0,28
24294,379406,215,0,59
24294,387963,214,0,87
24294,391466,207,0,36
24294,393142,204,0,96
24294,394791,204,0,69
24294,398496,207,0,44
24294,400958,206,0,55
24294,402378,203,0,70
24294,407404,207,0,83
24294,408608,206,0,74
24294,409733,206,0,88
24294,409852,214,0,14
24294,409953,207,0,86
24294,411549,208,0,16
24294,412600,207,0,49
24294,412663,207,0,58
24294,413200,207,0,51
24294,415631,207,0,34
24294,416284,207,0,39
24294,417522,206,0,88
24294,417724,206,0,77
24294,418397,207,0,88
24294,420042,193,0,96
24294,422343,206,0,86
24294,422670,205,0,63
24294,423607,207,0,43
24294,425287,224,0,47
24294,427413,207,0,59
24294,429015,207,0,55
24294,430487,206,0,89
24294,430806,201,0,53
24294,437482,206,0,89
24294,440103,207,0,50
24294,440171,207,0,51
24294,442669,207,0,83
24294,446778,207,0,84
24294,447644,207,0,76
24294,464732,214,0,56
24294,464981,197,0,100
24294,465900,207,0,76
24294,466360,207,0,96
24294,470159,213,0,40
24294,470385,205,0,94
24294,471580,207,0,13
24294,472309,-1,1,65
24294,472651,207,0,89
24294,472736,206,0,92
24294,472762,206,0,88
24294,474495,207,0,88
24294,474628,207,0,74
24294,475065,206,0,88
24294,475149,206,0,58
24294,475734,207,0,28
24294,477099,207,0,79
24294,478346,207,0,35
24294,478513,207,0,18
24294,481169,208,0,36
24294,481314,205,0,75
24294,482145,207,0,63
24294,483543,207,0,87
24294,483858,207,0,68
24294,487314,206,0,81
24294,492357,207,0,47
24294,493416,204,0,78
24294,496355,207,0,86
24294,498236,197,0,42
24294,498459,193,0,97
24294,499703,205,0,96
24294,499813,208,0,87
24294,500189,207,0,62
24294,501146,206,0,95
24294,501867,179,0,73
24294,503457,207,0,78
24294,503610,207,0,98
24294,503710,207,0,52
24294,503779,205,0,96
24294,504363,192,0,81
24294,506705,207,0,93
24294,508637,206,0,88
24294,510054,207,0,66
24294,510266,206,0,66
24294,511258,207,0,90
24294,512259,206,0,48
24294,513969,205,0,92
24294,515734,201,0,43
24294,515857,206,0,76
24294,517416,207,0,94
24294,518359,206,0,93
24294,519057,206,0,69
24294,520077,207,0,94
24294,521115,207,0,69
24294,521292,207,0,64
24294,522257,206,0,88
24294,522525,208,0,41
24294,523762,207,0,66
24294,523872,207,0,85
24294,523944,207,0,74
24294,526741,207,0,69
24294,528506,206,0,77
24294,530663,193,0,46
24294,531896,207,0,69
24294,532440,206,0,59
24294,533689,207,0,35
24294,534093,206,0,88
24294,534733,206,0,92
24294,535161,206,0,97
24294,536276,203,0,96
24294,537654,222,0,82
24294,537811,204,0,89
24294,541482,207,0,66
24294,541531,206,0,93
24294,541708,206,0,98
24294,542557,202,0,97
24294,543788,205,0,86
24294,544052,207,0,43
24294,544267,206,0,91
24294,545704,207,0,77
24294,546654,206,0,86
24294,547612,206,0,88
24294,549439,207,0,57
24294,549687,206,0,78
24294,549706,206,0,59
24294,549783,200,0,98
24294,550702,207,0,85
24294,550814,207,0,41
24294,551397,207,0,99
24294,552220,208,0,37
24294,552498,200,0,71
24294,552965,204,0,95
24294,553719,200,0,87
24294,554065,207,0,97
24294,554761,206,0,84
24294,555498,206,0,66
24294,555760,207,0,95
24294,555884,217,0,90
24294,555989,207,0,94
24294,556140,207,0,45
24294,556645,206,0,40
24294,556824,206,0,82
24294,557650,205,0,88
24294,557700,207,0,88
24294,558440,207,0,42
24294,558463,213,0,75
24294,559863,207,0,92
24294,560064,207,0,38
24294,560554,207,0,38
24294,560784,213,0,56
24294,560879,207,0,40
24294,561009,207,0,96
24294,561195,214,0,19
24294,561208,207,0,68
24294,561476,207,0,95
24294,561826,207,0,97
24294,562884,207,0,73
24294,563016,201,0,93
24294,563321,207,0,74
24294,564213,206,0,94
24294,565743,207,0,43
24294,566135,206,0,47
24294,566447,206,0,98
24294,566464,206,0,80
24294,566938,207,0,96
24294,566979,197,0,84
24294,567304,207,0,92
24294,567719,207,0,58
24294,568948,211,0,95
24294,569277,207,0,90
24294,569944,205,0,95
24294,570491,207,0,37
24294,570732,203,0,88
24294,570757,207,0,58
24294,570985,204,0,84
24294,571131,204,0,56
24294,571765,176,0,88
24294,571833,207,0,68
24294,571921,205,0,95
24294,571962,206,0,23
24294,572011,204,0,77
24294,572098,203,0,92
24294,572396,204,0,93
24294,572537,197,0,94
24294,572874,206,0,60
24294,574259,206,0,56
24294,574310,207,0,93
24294,574325,207,0,60
24294,574590,197,0,79
24294,574705,211,0,91
24294,574720,207,0,37
24294,574928,205,0,73
24294,575766,205,0,68
24294,575798,207,0,95
24294,576233,206,0,85
24294,576251,207,0,97
24294,576433,206,0,99
24294,576439,207,0,86
24294,576453,188,0,96
24294,576568,206,0,83
24294,576791,206,0,100
24294,577279,205,0,88
24294,578815,208,0,88
24294,579614,207,0,90
24294,580342,204,0,86
24294,580384,205,0,99
24294,580714,206,0,83
24294,580798,205,0,89
24294,580845,205,0,60
24294,580916,207,0,85
24294,581123,206,0,46
24294,581179,207,0,61
24294,581552,207,0,83
24294,581656,207,0,79
24294,581676,208,0,62
24294,582320,185,0,80
24294,583293,182,0,83
24294,583704,207,0,86
24294,583993,207,0,19
24294,584386,219,0,64
24294,584771,207,0,65
24294,584926,207,0,17
24294,585098,207,0,59
24294,585134,207,0,76
24294,585154,207,0,92
24294,585359,207,0,40
24294,585812,209,0,32
24294,586046,207,0,55
24294,586047,212,0,44
24294,586261,207,0,68
24294,586476,207,0,65
24294,586497,207,0,90
24294,586594,205,0,86
24294,586668,207,0,57
24294,586750,206,0,58
24294,586762,207,0,41
24294,586808,206,0,89
24294,587244,206,0,62
24294,587391,206,0,99
24294,588100,207,0,80
24294,588482,214,0,68
24294,588765,207,0,72
24294,588842,207,0,32
24294,589523,209,0,76
24294,589565,202,0,96
24294,589782,205,0,87
24294,590397,207,0,76
24294,591083,207,0,45
24294,591230,206,0,85
24294,591891,207,0,83
24294,592051,214,0,49
24294,592093,228,0,49
24294,592310,206,0,99
24294,592338,205,0,72
24294,592372,207,0,3
24294,592997,207,0,82
24294,593022,206,0,70
24294,593657,206,0,100
24294,594326,207,0,45
24294,594419,207,0,10
24294,594909,208,0,56
24294,595106,204,0,91
24294,595495,200,0,63
24294,596332,207,0,92
24294,596711,207,0,77
24294,596845,206,0,92
24294,596846,208,0,75
24294,597052,204,0,80
24294,597365,207,0,95
24294,597433,207,0,48
24294,597755,207,0,76
24294,598102,207,0,38
24294,598299,202,0,88
24294,598665,207,0,93
24294,598713,206,0,73
24294,598963,204,0,66
24294,598983,207,0,51
24294,599109,205,0,89
24294,599176,207,0,96
24294,599398,207,0,80
